Year,State,District,Contractor,Contract/Mod Number,NASA Center,Place of Performance,Award Date,Completion Date,Award Type,Contractor Type - Indicators,Obligations,Change in Award Value,NAICS Code,TAS Code,Solicitation ID,Solicitation POC,Description
2023,CA,CA-16,The Aerospace Corporation,80ARC020F0034 Modification P00005,ARC - Ames Research Center,"MOUNTAIN VIEW, CA (District 16)",08/03/2023,11/30/2023,"Delivery Order, Cost Plus Fixed Fee","Non-Profit Institutions - Corporate Entity Tax Exempt, Nonprofit Organization","$58,718","$58,718",541715,,,,The contractor shall provide contamination control expertise and other technical support to the Volatiles Investigating Polar Exploration Rover (VIPER) mission Systems Engineer.
2023,CA,CA-12,"Regents Of The University Of California, The",80NSSC18K0782 Modification P00006,NSSC - NASA Shared Services Center,"BERKELEY, CA (District 12)",08/04/2023,04/11/2024,"Grant, Grant For Research","Educational - 1862 Land Grant College, Educational Institution, Other Not For Profit Organization",$0,$0,[None Indicated],,,,VIPER - vlf trans-ionospheric propagation experiment rocket
2023,MD,MD-07,"Johns Hopkins University, The",80NSSC22K0533 Modification P00001,NSSC - NASA Shared Services Center,"BALTIMORE, MD (District 07)",04/07/2023,04/25/2025,"Grant, Grant For Research","Educational - Corporate Entity Tax Exempt, Educational Institution, Nonprofit Organization, Private University Or College","$116,346",$0,[None Indicated],,,,"During its mission, the Volatiles Investigating Polar Exploration Rover (VIPER) will interact with a microenvironment that is shaped BY a number of active processes, including volatile transport and micrometeoroid bombardment. these processes are"
2023,MD,MD-03,"Johns Hopkins University Applied Physics Laboratory Llc, The",80MSFC23F0067 Modification 0 (Base Record),MSFC - Marshall Space Flight Center,"LAUREL, MD (District 03)",05/24/2023,09/30/2023,"Delivery Order, Cost Plus Fixed Fee","Non-Profit Institutions - Limited Liability Corporation, Other Not For Profit Organization","$142,647","$188,632",541715,,,,Johns Hopkins University Applied Physics Laboratory (JHU/APL) supports the Volatiles Investigating Polar Exploration Rover (VIPER) science and science operations
2023,MD,MD-03,"Johns Hopkins University Applied Physics Laboratory Llc, The",80MSFC23F0067 Modification P00001,MSFC - Marshall Space Flight Center,"LAUREL, MD (District 03)",07/26/2023,09/30/2023,"Delivery Order, Cost Plus Fixed Fee","Non-Profit Institutions - Limited Liability Corporation, Other Not For Profit Organization","$10,000",$0,541715,,,,Johns Hopkins University Applied Physics Laboratory (JHU/APL) supports the Volatiles Investigating Polar Exploration Rover (VIPER) science and science operations
2023,MD,MD-03,"Johns Hopkins University Applied Physics Laboratory Llc, The",80MSFC23F0067 Modification P00002,MSFC - Marshall Space Flight Center,"LAUREL, MD (District 03)",08/31/2023,09/30/2024,"Delivery Order, Cost Plus Fixed Fee","Non-Profit Institutions - Limited Liability Corporation, Other Not For Profit Organization","$75,985","$209,722",541715,,,,Johns Hopkins University Applied Physics Laboratory (JHU/APL) supports the Volatiles Investigating Polar Exploration Rover (VIPER) science and science operations
2023,MN,MN-03,"Proto Labs, Inc.",80JSC021P0002 Modification P00008,JSC - Johnson Space Flight Center,"MAPLE PLAIN, MN (District 03)",06/28/2023,12/30/2023,"Purchase Order, Firm Fixed Price","Other Than Small Business - Corporate Entity Not Tax Exempt, For Profit Organization, Manufacturer Of Goods",$0,$0,332312,,80JSC020Q0018,,Eo14042 VIPER fabrication services
2023,NY,NY-24,"Inficon, Inc.",80KSC020P0002 Modification P00010,KSC - Kennedy Space Flight Center,"EAST SYRACUSE, NY (District 24)",01/10/2023,04/28/2023,"Purchase Order, Firm Fixed Price","Other Than Small Business - Corporate Entity Not Tax Exempt, Foreign Owned And Located, For Profit Organization, Manufacturer Of Goods",$0,$0,334513,,80KSC020Q0002,,"Inficon supports Volatiles Investigating Polar Exploration Rover (VIPER)development and testing at NASA MOD 10: incorporate Statement of Work revision 6, extending the period of performance to 4/28/23 for task 3 & 5 and adding hardware table 4"
2023,NY,NY-22,"Inficon, Inc.",80KSC020P0002 Modification P00011,KSC - Kennedy Space Flight Center,"EAST SYRACUSE, NY (District 22)",04/21/2023,06/14/2023,"Purchase Order, Firm Fixed Price","Other Than Small Business - Corporate Entity Not Tax Exempt, Foreign Owned And Located, For Profit Organization, Manufacturer Of Goods","$13,414","$13,414",334513,,80KSC020Q0002,,"Inficon supports Volatiles Investigating Polar Exploration Rover (VIPER)development & testing at NASA. incorporate Statement of Work rev 7 extend period of performance, increase funding to allow 8-week delivery lead on contract line items 63,64,65."
2023,NY,NY-22,"Inficon, Inc.",80KSC020P0002 Modification P00012,KSC - Kennedy Space Flight Center,"EAST SYRACUSE, NY (District 22)",09/22/2023,06/14/2023,"Purchase Order, Firm Fixed Price","Other Than Small Business - Corporate Entity Not Tax Exempt, Foreign Owned And Located, For Profit Organization, Manufacturer Of Goods","$-25,000","$-25,000",334513,,80KSC020Q0002,,Inficon supports Volatiles Investigating Polar Exploration Rover (VIPER)development & testing at NASA MOD 12: de-obligate remaining funds and total value in accordance with final invoice.
