Year,State,District,Contractor,Contract,Mod Number,NASA Center,Place of Performance,Award Date,Completion Date,Award Type,Contractor Type - Indicators,Obligations,Change in Award Value,NAICS Code,TAS Code,Solicitation ID,Solicitation POC,Description
2024,CA,CA-28,California Institute Of Technology,80NM0017F0030,Modification P00006,NOJMO - NASA Office of JPL Management and Oversight,"PASADENA, CA (District 28)",07/15/2024,12/31/2018,"Delivery Order, Cost Plus Fixed Fee","Government - Federal Government, Federally Funded Research And Development Corp, US Government Entity",$-2,$0,541712,80-0120,,,"CASE: Contribution to ARIEL Spectroscopy of Exoplanets, cloudy skies in hot worlds"
2025,CA,CA-17,Leiden Measurement Technology Llc,80NSSC23CA108,Modification P00003,NSSC - NASA Shared Services Center,"SUNNYVALE, CA (District 17)",03/18/2025,01/16/2026,"Definitive Contract, Firm Fixed Price","Small Business Innovative Research,Small Business - Corporate Entity Not Tax Exempt, For Profit Organization, Limited Liability Corporation",$0,$0,541715,,,,SBIR phase II automated recovery and isolation of extraterrestrial lipids (ARIEL)
2025,CA,CA-28,California Institute Of Technology,80NM0018F0679,Modification P00035,NOJMO - NASA Office of JPL Management and Oversight,"PASADENA, CA (District 28)",07/16/2025,06/30/2030,"Delivery Order, Cost Plus Fixed Fee","Educational - Corporate Entity Tax Exempt, Educational Institution, Nonprofit Organization, Private University Or College","$1,820,733",$0,541715,,,,CASE: Contribution to ARIEL Spectroscopy of Exoplanets (71-700092)
2025,CA,CA-28,California Institute Of Technology,80NM0024F0041,Modification P00004,NOJMO - NASA Office of JPL Management and Oversight,"PASADENA, CA (District 28)",08/27/2025,09/30/2025,"Delivery Order, Cost Plus Fixed Fee","Educational - Corporate Entity Tax Exempt, Educational Institution, Nonprofit Organization, Private University Or College",$0,$0,541715,,,,NASA ARIEL science center (nasc) (77-217494)
