Year,State,District,Contractor,Contract,Mod Number,NASA Center,Place of Performance,Award Date,Completion Date,Award Type,Contractor Type - Indicators,Obligations,Change in Award Value,NAICS Code,TAS Code,Solicitation ID,Solicitation POC,Description
2023,MN,MN-05,Regents Of The University Of Minnesota,80NSSC19K0842,Modification P00004,NSSC - NASA Shared Services Center,"MINNEAPOLIS, MN (District 05)",02/09/2023,08/31/2023,"Grant, Grant For Research","Educational - 1862 Land Grant College, Educational Institution, Nonprofit Organization",$0,$0,[None Indicated],,,,"All previous studies like this have offered only limited glimpses into the chorus-microburst cause and effect chain. a sufficiently large dataset of high time resolution conjunction observations of both chorus and microbursts now exists to statistically analyze timeand spatially-resolved details of microburst creation in order to ascertain its importance for radiation belt physics. for microburst observations, this dataset INCLUDES multi-year observations from firebird, ac6, AS well AS multiple barrel balloon campaigns. for chorus this dataset INCLUDES rbsp, THEMIS, ETC. comparative analysis of these datasets will allow us to address the following science goals: 1) determine the l and mlt size constraints and duration of microburst producing regions of chorus. 2) calculate the average microburst flux and extrapolate to the larger observed source region from (1) to determine, AS a function of energy, whether or not microbursts consistently represent an important loss of radiation belt electrons in storm recovery. 3) determine what chorus wave properties are correlated with observed microburst properties including energy spectrum. 4) use models and theory to determine details of the scattering interaction, including latitude of scattering and cyclotron harmonic involved, and whether the observed microburst flux CAN be explained with quasi-linear scattering theory or requires nonlinear interaction."
2023,AK,AK-00,University Of Alaska Fairbanks,80NSSC19K0843,Modification P00004,NSSC - NASA Shared Services Center,"FAIRBANKS, AK (District 00)",04/24/2023,04/15/2024,"Grant, Grant For Research","Educational - 1862 Land Grant College, Educational Institution, State Government, US Government Entity",$0,$0,[None Indicated],,,,"Science goals and objectives: in recent years, small scale azimuthal structuring in optical signatures (known AS azimuthal auroral forms or auroral beads - e.g. motoba et AL., 2012) have been observed and are associated with low frequency pc1/2 wave activity. while the characteristic frequency, kinetic-scale structuring and associated electron energization have been attributed to the onset of a kinetic ballooning instability, there has been limited rigorous comparison between the observations and theoretical models. the AIM of this proposal is to understand the wave and energized electron signatures associated with the ballooning instability in the NEAR-earth plasma sheet BY comparing image, THEMIS (Spacecraft and ASI), cluster, fast and DMSP observations of instances of auroral beads with simulations of the hybrid gyrofluid-kinetic-electron (gke) model. in particular, we will address the following science questions: 1) what are the observed wave and energized electron signatures associated with auroral beads evident at substorm onset? 2) how well does the kinetic ballooning instability account for these observed wave and electron signatures? and (3) how DO the characteristics of the energization vary with azimuthal mode number? methodology: to answer these fundamental science questions, we will conduct simulations using the gyrofluid-kinetic electron (gke) model (damiano et AL., 2015), constrained BY and compared with cluster, THEMIS, image, fast and DMSP observations. the model is coded in curvilinear coordinates and incorporates both compressional and alfv n wave physics including the relevant electron dynamics that describe the inertial and kinetic alfv n wave limits (where parallel electric fields CAN be supported), along with mirror force trapping of electrons and finite ion-gyroradius effects. the model has a proven record for investigating both monoenergetic (e.g. damiano et AL., 2007, damiano and wright, 2008 damiano and johnson, 2012, 2013) and broadband (e.g. damiano et AL., 2015, 2016) electron energization BY alfv n WAVES in the terrestrial magnetosphere. in the execution of the work plan, ground based THEMIS-ASI (all sky imager) data will be used in conjunction with cluster, THEMIS, image, fast and DMSP satellite observations to identify and classify instances of the occurrence of auroral beads and the associated wave and particle signatures. this use of these multiple Spacecraft will facilitate comprehensive data coverage all along the field line from NEAR (or below) the low altitude auroral acceleration region to the tail plasma sheet. the characteristics of the satellite observations will then be compared with gke simulations of ballooning modes to ascertain how well the simulated wave and electron signatures compare with the observations. relevance: the objectives for the proposal are relevant to the heliophysics decadal survey goal (2) determine the dynamics and coupling of the earth s magnetosphere, ionosphere and atmosphere and their response to SOLAR and terrestrial inputs and goal (4) discover and characterize fundamental processes that occur both within the heliosphere and throughout the universe. the work will in-turn advance hsr science area (10) magnetosphere-ionosphere coupling/magnetotail. also, the proposed work will analyze data from the NASA THEMIS, image, fast and cluster missions that are publicly available from the NASA GSFC Space Physics Data Facility website http://cdaweb.GSFC.NASA.gov). cluster observations not available in the SPDA CAN also be accessed at https:// www.cosmos.ESA.int/web/CSA."
2023,CA,CA-12,"Regents Of The University Of California, The",80NSSC20K0691,Modification P00002,NSSC - NASA Shared Services Center,"BERKELEY, CA (District 12)",04/25/2023,03/31/2024,"Grant, Grant For Research","Educational - 1862 Land Grant College, Educational Institution, Other Not For Profit Organization","$151,926",$0,[None Indicated],,,,Science goals and objectives: recent observations from THEMIS probes 1 and 2 (also known AS THEMIS b and c and collectively known AS artemis) have been interpreted AS indicating the presence of heavy ions of ionospheric origin   mass.
2023,IL,IL-13,University Of Illinois,80NSSC20K1231,Modification P00002,NSSC - NASA Shared Services Center,"URBANA, IL (District 13)",04/02/2023,06/15/2023,"Grant, Grant For Research","Educational - 1862 Land Grant College, Educational Institution, State Controlled Institution of Higher Learning, State Government, US Government Entity","$57,037",$0,[None Indicated],,,,"This project will quantify the relative contribution of n+ ions to the total heavy ion population of the NEAR-earth environment. there has been much interest in the transport and energization of o+ through the ionosphere-magnetosphere system since it was FIRST reported. however, relatively little has been done with n+ even though past observations have established that n+ is a significant ion species in the ionosphere, the second most dominant in the f2 region, and its presence in the magnetosphere is significant. the transport and energization of n+, in addition to that of o+, have not been considered BY most studies, simply because the observational record of its existence and significance has been overlooked. most past missions lacked the possibility to reliably distinguish the n+ from o+ owing to their very close masses and therefore, we lack knowledge of the relative contribution of n+ to the NEAR-earth plasma population. this project will use simulations with the space weather modeling framework together with observations from the MMS, van allen probes and THEMIS NASA missions. we will conduct simulations with swmf in various model configurations and compare model output with the observations in order to assess the NEAR-earth nonlinear feedback processes on the spatial and temporal structure of inner magnetospheric ion composition. direct data-model comparisons will grant an in-depth understanding of the physical processes that control the transport and losses of these heavy ions throughout the ionosphere-magnetosphere system, allowing to quantify their distribution and the location their energization takes place."
2023,MA,MA-07,Trustees Of Boston University,80NSSC20K1270,Modification P00004,NSSC - NASA Shared Services Center,"BOSTON, MA (District 07)",06/29/2023,07/01/2024,"Grant, Grant For Research","Educational - Corporate Entity Tax Exempt, Educational Institution, Nonprofit Organization, Private University Or College",$0,$0,[None Indicated],,,,"The project methodology is based on (1) a theory of wave-particle interactions (both resonant and non-resonant) between energetic electrons and emic WAVES, (2) an incorporation of a wide range of wave-particle interaction processes into models of the radiation belt electron dynamics, and (3) a quantitative comparison between the observed (BY low-earth-orbiting satellites) and estimated electron precipitation based on theory and modeling. the theoretical approaches exploit modern treatments of adiabatic invariant breaking in plasma systems with resonances. numerical simulations include both test particle models and kinetic equations describing the long-term evolution of the electron distributions. both theory and simulations will be driven BY Spacecraft observations of wave characteristics in the radiation belts: van allen probes, THEMIS, and MMS for the NEAR-equatorial observations and poes, firebird, and elfin for the observations of precipitating particles at low altitudes. this proposal contributes to two scientific objectives of the heliophysics decadal survey, namely goal 2:  determining the dynamics and coupling of earth s magnetosphere, ionosphere, and atmosphere , and goal 4:  discovering and characterizing fundamental processes that occur both within the heliosphere and throughout the universe  BY providing a comprehensive understanding of wave particle interactions beyond the quasi-linear theory due to emic WAVES and its contribution to energetic electron scattering and precipitation loss."
2023,AK,AK-00,University Of Alaska Fairbanks,80NSSC20K1279,Modification P00002,NSSC - NASA Shared Services Center,"FAIRBANKS, AK (District 00)",04/13/2023,07/01/2023,"Grant, Grant For Research","Educational - 1862 Land Grant College, Educational Institution, State Government, US Government Entity","$477,395",$0,[None Indicated],,,,"Science goals and objectives: giant planet magnetospheres, due to their size, multi-body nature, and rotational dynamics are some of the most complicated and least understood magnetospheres in the SOLAR system. yet their internally driven nature make them an ideal laboratory to study fundamental plasma processes. however, while these giant magnetospheres occupy impressive spatial volumes, the most consequential and DYNAMIC coupling processes occur at very small scales (e.g., wave-particle interactions and reconnection at kinetic scales). we propose a multi-scale investigation of the magnetospheric dynamics at jupiter and saturn (using in PART, tools proven in and adapted from the terrestrial magnetosphere) to facilitate transformative advances in understanding the complicated, nonlinear and interconnected processes that DRIVE the global systems. these advances, in conjunction with comparative studies at earth, are critical to understanding the basic processes inherent in space plasmas within the SOLAR system and beyond. specifically, we will address the following compelling science questions related to the structure and dynamics of jupiter s and saturn s magnetospheres. 1. how is plasma transported radially outward. how is plasma heated? 2. what is the role of alfven WAVES in particle energization and transport and their related implications for magnetosphere ionosphere coupling via parallel electric fields? 3. what is the relative importance of ionospheric conductance, parallel electric fields, and alfven travel time in magnetosphere ionosphere coupling? 4. how DO magnetopause boundary processes influence global magnetospheric dynamics and how does the magnetosphere influence sheath flows AS a function of local time? 5. how does the coupled system vary with changes in SOLAR wind conditions? methodology we are combining a comprehensive suite of methods (i.e., global fluid simulations, local fluid and hybrid simulations, theory, Machine Learning and data analysis) and expertise through a diverse science team to attack the compelling research challenge of transport processes at the rapidly rotating giant planet magnetospheres. our multi-scale approach involves the largest ensemble of diverse tools that have yet been applied to this effort. some of these tools have been used and validated in extensive application to the terrestrial magnetosphere, but also more recently advanced and validated in application to the giant magnetospheres. we will also employ  Machine Learning  algorithms to aid in the analysis and interpretation of the large and multi-instrument data sets that we will consider. this approach will therefore address fundamental mysteries at jupiter and saturn that CAN both be inferred from and applied, comparatively, to earth. such comparative studies satisfy the required rigor to fully understand basic plasma processes in heliophysics and, ultimately, will directly impact efforts to study space weather. relevance to the decadal survey goals. the proposed study is highly relevant to current NASA missions (e.g., cluster, THEMIS, MMS, juno, and cassini) and addresses central elements from the heliophysics decadal survey: 3. determine the interaction of the sun with the SOLAR system and the interstellar medium 4. discover and characterize fundamental processes that occur both within the heliosphere and throughout the universe. ultimately, comparative studies are directly relevant to understanding similar processes at earth, addressing science goal 2) determine the dynamics and coupling of earth s magnetosphere, ionosphere, and atmosphere and their response to SOLAR and terrestrial inputs. science closure will lead to transformative advances in understanding multi-scale transport processes in planetary magnetospheres."
2023,CA,CA-36,"University Of California, Los Angeles",NNX14AN68G,Modification 14,NSSC - NASA Shared Services Center,"LOS ANGELES, CA (District 36)",06/27/2023,07/15/2022,"Grant, Grant For Research","Educational - 1862 Land Grant College, Educational Institution, Hospital, State Controlled Institution of Higher Learning, State Government, US Government Entity",$-654,$-654,[None Indicated],80-0120,,,"The elfin-star (elfin*) cubesat will resolve the role of electromagnetic ion cyclotron (emic) WAVES for (and determine the rate of) relativistic electron precipitation during storms. from a NEAR-polar (i&gt;65o), low-earth (400km altitude) orbit, elfin* will provide unique, pitch-angle- and energy-resolved spectra of relativistic electron fluxes within the loss cone to determine whether they bear the characteristic signatures of equatorial scattering BY emic WAVES. comparing its observations with diffusion models for emic, chorus, magnetopause shadowing and other loss mechanisms elfin* will establish whether losses are dominated BY emic WAVES or are due to other processes. energetic particle detector (EPD) electron measurements (0.1-5mev), at resolution 11.25o (0.4o   0.8o at the equator at l5-7) resolving the loss-cone, including trapped particles achieve closure. if emic WAVES propagate to the ionosphere, elfin* s magnetometer (mag) will also detect them (desired, but neither necessary nor sufficient for closure). elfin* s integrated data analysis approach and rapid dissemination strategies via the space environment data analysis system (spedas, an off-spring of THEMIS) optimize science yield and ensure widest community benefits. elfin* s potential is compounded BY conjunctions with concurrent equatorial missions in 2016 (THEMIS, rbsp, ERG, MMS) that will complement its unique, loss-coneresolving spectra. our similar proposal to NSF in 2012 (elfin) is one of two front-runners but has not been selected (yet) due to programmatic considerations in a tough fiscal environment. if elfin is selected BY NSF, we hereby propose under h-TIDES to execute elfin* s star option. elfin* will build an identical satellite to NSF s elfin, and release it on the SAME Launch Vehicle into a formation orbit with its twin. spring-separation provides a natural variation of the inter-cubesat distance, with a full-orbit lap once PER 30days.elfin* s small-separation radiation belt crossings (0-15min, 33% of the time), will resolve the temporal variability (loss-cone fill rate) and spatial extent of the relativistic electron precipitation and determine its agreement with equatorial emic wave diffusion rates, over time scales comparable to such diffusion (minutes). thus, for at least 2 storm-time precipitation events over its baseline (6- month) mission, elfin* will determine the global role of emic WAVES on radiation belt precipitation. a radiation margin of&gt;2 and emphasis on parts selection for a&gt;1yr design-life is expected to double this science yield, to&gt;4 storms. elfin* resolves a fundamental space- and plasma-physics question related to relativistic electron scattering and loss in the outer radiation belt. its star option, if exercised, will determine the global effects of such scattering. for purposes of understanding space weather and fundamental plasma processes, determining storm-time outer belt electron loss rates and mechanisms is just AS importantas determining acceleration or transport. elfin* is therefore key in the heliophysics discipline s aspiration both for a comprehensive national space weather program and to understand  fundamental microscopic physics AS well AS the global system behavior , AS recommended BY the 2012 heliophysics decadal survey. elfin* directly addresses all three stated heliophysics objectives (in the 2010 SMD science plan) to understand: the  fundamental physical processes of the space environment , how  technological systems  are affected BY SOLAR variability  and  developing the capability to predict extreme and DYNAMIC conditions in space . these also tiedirectly to heliophysics science goals #2 and #4 listed in the decadal survey (p-s2). elfin* s approach to address losses system-wide BY integrating its unique dataset with those of other NASA missions addresses the primary recommendation of the decadal survey(fig. 1.2) for system-science with the integrated heliophysics system observatory."
2023,MD,MD-07,"Johns Hopkins University, The",NNX17AD34G,Modification P00005,NSSC - NASA Shared Services Center,"BALTIMORE, MD (District 07)",10/25/2022,01/31/2020,"Grant, Grant For Research","Educational - Corporate Entity Tax Exempt, Educational Institution, Nonprofit Organization, Private University Or College",$-870,$-870,[None Indicated],80-0120,,,"Objectives  when an interplanetary (ip) shock impacts the magnetosphere, ULF WAVES are generated within the magnetosphere. the WAVES interact with particles, leading to loss, radial transport, and acceleration of the particles. an ip shock generates three types of ULF WAVES: (1) a tailward propagating fast mode wave front, (2) standing alfven WAVES, (3) standing fast mode WAVES or cavity mode oscillations (cmos). previous studies extensively studied the properties of propagating fast mode wave fronts and standing alfven WAVES and their interaction with energetic electrons. however, excitation of cmos and their consequences on energetic electrons remain largely unknown. the objective of the proposed investigation is to improve our understanding of shock-induced cmos and their effects on energetic electrons. specifically, we will address the following questions. question 1. DO interplanetary shocks excite cavity mode oscillations (cmos) and what are the properties of the oscillations? question 2. how DO energetic electrons respond to cmos? methodology to be used to address the goals and objective we will identify ip shocks BY examining the sym-h index and determine the physical properties of the shocks using data from the THEMIS Spacecraft that are located in the SOLAR wind, or using the SOLAR wind omini data that incorporate all available SOLAR wind observations. magnetospheric response to ip shocks will be studied using data from the van allen probes (alternative names rbsp will be used in the remainder of the proposal), THEMIS, and other Spacecraft. we will run global mhd simulations to supplement the Spacecraft observation in gaining the global mode structure of ULF WAVES. we will examine the mechanism of observed particle modulations using test particle simulations in the electric and magnetic fields given BY the global mhd simulations. relevance to NASA objectives mhd WAVES mediate transfer of energy in a global scale. therefore, to understand their excitation, propagation, and dissipation is a major goal of magnetospheric research. this consideration makes the proposed investigation highly relevant to the decadal survey goal: ""determine the dynamics and coupling of earth s magnetosphere, ionosphere, and atmosphere and their response to SOLAR and terrestrial inputs."" the proposed investigation is also relevant to the goal of the rbsp mission ""provide understanding, ideally to the point of predictability, of how populations of relativistic electrons and penetrating ions in space form or change in response to variable inputs of energy from the sun"" [mauk et AL., 2013]. the investigation also has relevance to one of the THEMIS mission's baseline objective to address ""how the radiation belts are energized on time scales of 2 4 hours during the recovery phase of storms, and how the pristine SOLAR wind s interaction with upstream beams, WAVES and the bow shock affects sun earth coupling"" [angelopoulos, 2008], and GOES beyond it BY focusing on the initial phase of storms and interplanetary shocks."
2023,DE,DE-00,University Of Delaware,NNX17AI25G,Modification 6,NSSC - NASA Shared Services Center,"NEWARK, DE (District 00)",01/31/2023,08/31/2022,"Grant, Grant For Research","Educational - 1862 Land Grant College, Corporate Entity Tax Exempt, Educational Institution, Nonprofit Organization, Private University Or College",$-215,$-215,[None Indicated],80-0120,,,"The multi-scale coupling which leads to dissipation in collisionless plasma turbulence plays a fundamental role in the dynamics of the heliosphere. although it is well accepted that a nonlinear cascade is occurring in turbulent plasmas in the heliosphere leading to significant heating, the link between this cascade and the resultant heating is unclear. furthermore, intermittency and current sheets (both reconnecting and non-reconnecting) are prevalent in heliospheric plasma, but their role in the cascade and heating is only beginning to be understood. for this REASON, this proposal is focused on the ""triad of interactions"" that relate the cascade rates, the heating rates, and the reconnection rates in turbulent plasma. the main science question, therefore, of this proposal is: what is the relationship between cascade rates, heating rates, and reconnection rates in turbulence in the SOLAR wind and the earth's magnetosheath? the proposed research will focus on two key subquestions: (1) in turbulent plasmas, how does the cascade establish conditions for reconnection? and (2) what fraction of heating in turbulence is associated with reconnection and how does this vary with plasma and turbulence properties? BY ""heating,"" we mean in increase of the second moment of the distribution function. these two sub-questions will be addressed using fully kinetic particle-incell simulations and observations. these two and three dimensional simulations of decaying turbulence will include the lower end of the inertial range while still self-consistently including the physics of both ion and electron heating. the Spacecraft observations will focus on turbulence in the SOLAR wind and the earth's magnetosheath, using wind, THEMIS/artemis, cluster, and MMS observations. FIRST, the plasma conditions controlling current sheet structure and reconnection in turbulence will be examined. likely conditions to be studied are: cascade rate, turbulence amplitude, plasma beta and alfven ratio. second, this understanding of the statistics of reconnection and current sheets and the turbulent factors controlling them will be applied to current laminar reconnection heating knowledge to determine the role that heating associated with reconnection is playing in turbulent heating. this research relates best to the decadal survey goal 4: ""discover and characterize fundamental processes that occur both within the heliosphere and throughout the universe."" there is strong relevance of the proposed research to present and upcoming missions, given that reconnection, turbulence and heating, in various combinations, are central to the driving scientific questions behind the Magnetospheric Multiscale, SOLAR probe plus and SOLAR orbiter missions."
2024,AZ,AZ-07,Planetary Science Institute,80NSSC17K0723,Modification P00006,NSSC - NASA Shared Services Center,"TUCSON, AZ (District 07)",09/23/2024,09/25/2023,"Grant, Grant For Research","Non-Profit Institutions - Corporate Entity Tax Exempt, Nonprofit Organization",$0,$0,[None Indicated],,,,"Detailed dynamical analysis of the THEMIS asteroid family, a potential comet nursery"
2024,AK,AK-00,University Of Alaska Fairbanks,80NSSC19K0844,Modification P00007,NSSC - NASA Shared Services Center,"FAIRBANKS, AK (District 00)",09/06/2024,08/31/2025,"Grant, Grant For Research","Educational - 1862 Land Grant College, Educational Institution, State Government, US Government Entity",$0,$0,[None Indicated],,,,"The goal of this project is to construct the unprecedented, realistic maps of diffuse electron aurora and ionospheric conductance directly derived from inner magnetospheric wave scattering. auroral precipitation is an important magnetospheric input that ionizes the upper atmosphere and creates ionospheric conductance. strong conductance CAN cause strong joule heating of high-latitude atmosphere which in turn modifies the global magnetosphere   ionosphere   thermosphere (mit) coupling dynamics BY initiating a new global atmospheric circulation and an ion outflow. among several aurora types, diffuse electron aurora takes over 60% of the auroral precipitation [newell et AL. 2009], and therefore plays a dominant role in determining the ionospheric conductance. waveparticle interaction in the inner magnetosphere causes diffuse auroral precipitation. upper-band whistler mode chorus WAVES (ubc), lower-band whistler mode chrous (lbc) WAVES, and electron cyclotron harmonics (ech) are the three major contributors to diffuse aurora precipitation [ni et AL. 2016 and references therein]. since global distribution of wave activities has been quite difficult to observe, the wave impact on diffuse electron aurora has been tested only at local scale [e.g. ni et AL. 2012]. AS inner magnetospheric coverage have extensively expanded BY recent Spacecraft missions (e.g. cluster, THEMIS, rbsp), the statistical distributions of chorus and ech WAVES are recently available [meredith et AL. 2012 ni et AL. 2017]. thus, we reach a moment to calculate a global diffuse aurora map directly from the wave statistics and to test our understanding of the casualty at global scale. additionally, a FIRST-principle electron transport model has been developed and validated in the past few decades [e.g. rees and jones 1973 lummertzheim and lilensten 1994 solomon 2001 mcgranghan, 2014, 2016 grubbs 2018]. this mature model CAN provide accurate ionospheric conductance BY taking into account of ionization, excitation, and energy degradation along a journey of electrons inside the upper atmosphere. since the conductance is a key parameter that couples mit system, we CAN study the true impact of inner magnetospheric WAVES on the mit coupling BY calculating the wave-driven conductance maps. this project will answer the following outstanding questions: (1) what kind of diffuse aurora pattern each wave mode (ubc, lbc, ech) produces, (2) what kind of ionospheric conductance pattern each wave mode produces, (3) where, when, and to what extent each wave contributes to the diffuse aurora and ionospheric conductance, and (4) how well the wave-driven maps match the statistical aurora and conductance maps. we will conduct both modeling and statistical approaches. FIRST, we will obtain global diffuse aurora maps from the statistical ubc, lbc, and ech wave maps of meredith et AL. [2012] and ni et AL. [2017]. we will calculate an energy distribution of precipitating electrons BY solving a bounce-averaged fokker-planck equation with quasi-linear diffusion coefficients. second, we will obtain global ionospheric conductance maps from the wave-induced auroral maps. we will use the kinetic electron transport code of lummertzheim and lilensten [1994] for more accurate calculation of ionospheric conductance. third, we will investigate individual and combined impact of all three WAVES on diffuse aurora and ionospheric conductance. we will obtain statistical aurora/conductance maps from 5 years of TIMED/guvi observations. from the absolute and normalized comparison between the wave-induced and statistical maps, we CAN quantify each wave impact. this project will answer how much the inner magnetospheric WAVES contributes to diffuse aurora and ionospheric conductance, which is relevant to the heliophysics decadal survey goal  determine the dynamics and coupling of earth s magnetosphere, ionosphere, and atmosphere, and their response to SOLAR and terrestrial inputs."
2024,NH,NH-01,University System Of New Hampshire,80NSSC20K0701,Modification P00004,NSSC - NASA Shared Services Center,"DURHAM, NH (District 01)",03/20/2024,03/31/2025,"Grant, Grant For Research","Educational - 1862 Land Grant College, Corporate Entity Tax Exempt, Educational Institution, Nonprofit Organization",$0,$0,[None Indicated],,,,"Comparing signatures of ion heating from reconnection observed with MMS, THEMIS, and twins"
2024,CA,CA-12,"Regents Of The University Of California, The",80NSSC20K0708,Modification P00004,NSSC - NASA Shared Services Center,"BERKELEY, CA (District 12)",04/18/2024,03/31/2025,"Grant, Grant For Research","Educational - 1862 Land Grant College, Educational Institution, Other Not For Profit Organization",$0,$0,[None Indicated],,,,Understanding electron-scale electric field and density fluctuations in SOLAR wind kinetic turbulence using THEMIS/artemis data
2024,AZ,AZ-02,Northern Arizona University,80NSSC20K0870,Modification P00004,NSSC - NASA Shared Services Center,"FLAGSTAFF, AZ (District 02)",04/17/2024,04/05/2025,"Grant, Grant For Research","Educational - Educational Institution, School Of Forestry, State Controlled Institution of Higher Learning, State Government, US Government Entity",$0,$0,[None Indicated],,,,Improving THEMIS based compositional analysis accessibility generation of emissivity products and processing tools
2024,MI,MI-06,Regents Of The University Of Michigan,80NSSC20K1779,Modification P00004,NSSC - NASA Shared Services Center,"ANN ARBOR, MI (District 06)",08/23/2024,09/01/2025,"Grant, Grant For Research","Educational - Educational Institution, State Controlled Institution of Higher Learning, State Government, US Government Entity",$0,$0,[None Indicated],,,,"The objective is to identify in 1-second ground-magnetometer data large db/dt intervals, place them into SOLAR wind and geomagnetic context (storm and substorm correlation) and characterize the spectral properties of the events at previously under-studied highfrequency (on the order of hz) signatures. we will analyze decades of magnetometer data from scores of stations. our recent studies have found: (1) that a significant fraction (40%) of the largest db/dt events are not associated with substorms and (2) many of the largest db/dt within the e3/GIC time domain are preceded and/or accompanied BY large and more rapid fluctuations (e2). from this list, we will identify events that have both LEO (e.g., swarm, fast) and magnetospheric satellite (e.g., van allen probes, MMS, THEMIS) observations. though mapping uncertainties and the need to have broad conjunction criteria will make it difficult to find the  SAME  event on the ground and in space, we will characterize the field signatures (e.g., dipolarizations, compressions) and wave properties of the space-based observations to place the events into global context. we will then model select intervals with both models to understand the current and ionospheric electric field structures responsible for the fast and GIC signatures. we will address all three primary objectives ((1) determine the space context of db/dt, (2) characterize their temporal and spatial scales, and (3) using observations and models estimate the ideal spacing of ground-based observations) of the  magnetospheric and ionospheric processes responsible for rapid geomagnetic changes  fst."
2024,CO,CO-02,"Regents Of The University Of Colorado, The",80NSSC21K0518,Modification P00003,NSSC - NASA Shared Services Center,"BOULDER, CO (District 02)",06/28/2024,06/30/2025,"Grant, Grant For Research","Educational - Educational Institution, State Controlled Institution of Higher Learning, State Government, US Government Entity",$0,$0,[None Indicated],,,,"Understanding the mechanisms of build-up and decay of radiation belt electron fluxes is one of the fundamental problems of modern space physics that has important applications in relation to human technological systems. while significant progress has been achieved in understanding the electron acceleration mechanisms, our understanding of losses is still incomplete. in particular, the unusual structures such AS  storage  rings or multiple belts consisting of ultra-relativistic (~several mev) electrons have been frequently observed inside geosynchronous orbit. importantly, these high-energy electrons are difficult to shield against and are the most dangerous to Spacecraft instrumentation and astronauts. there is still an ongoing debate AS to whether these structures are formed due to electron escape into the interplanetary space or due to internal loss into the atmosphere. recent observations on the van allen probes and MMS show a new type of high-amplitude electromagnetic wave that may be a promising mechanism for energetic particle loss in the inner magnetosphere. these WAVES have frequencies at the oxygen cyclotron frequency and its harmonics and have been observed together with enhanced energetic oxygen fluxes, typical during geomagnetic storms. hence, we propose a study to investigate the characteristics of electromagnetic ion cyclotron harmonic WAVES and their potential role of in the dynamics of energetic particles in the earth s inner magnetosphere. this study will address the following questions: 1. where and under what conditions ion cyclotron harmonic WAVES are observed? what are the typical properties of these WAVES? this will be addressed BY data analysis alone. 2. what is the free energy for these WAVES? this will be addressed BY particle and wave observations, theory and simulations. 3. what is the ion cyclotron harmonic wave effect on energetic ions and electrons? this will be addressed BY conjugate NOAA poes/metop observations and the resonance condition analysis using linear theory. we will use a combination of wave and particle data throughout the whole duration of van allen probes and other current missions (e.g., THEMIS, MMS) to gain the most comprehensive cross-mission database of harmonic wave characteristics. satellite data will be used to obtain wave power and spectra, and background plasma density and ion velocity distributions. these parameters will be used AS input to linear theory and simulations to identify the free energy of these WAVES. NOAA energetic particle telescopes will be used to look at precipitation of energetic electrons and ions into the atmosphere in locations conjugate to cyclotron harmonic wave observations. this proposal is relevant to the main objectives of the NASA van allen probes mission:   quantify the loss of radiation belt electrons and determine the balance between competing acceleration and loss processes . it addresses the decadal survey goal  determine the dynamics and coupling of earth s magnetosphere...  BY directly observing signatures of wave-particle interactions in the inner magnetosphere. it will provide further understanding of the inner magnetosphere dynamics, mechanisms of electromagnetic ion cyclotron harmonic wave generation, and their potential role in the outer radiation belt dynamics during geomagnetic storms."
