Year,State,District,Contractor,Contract,Mod Number,NASA Center,Place of Performance,Award Date,Completion Date,Award Type,Contractor Type - Indicators,Obligations,Change in Award Value,NAICS Code,TAS Code,Solicitation ID,Solicitation POC,Description
2023,VA,VA-03,"Science Systems And Applications, Inc.",NNL16AA72T,Modification 6,LaRC - Langley Research Center,"HAMPTON, VA (District 03)",08/14/2023,04/30/2017,"Delivery Order, Cost Plus Fixed Fee","Small Disadvantaged Business,Woman Owned Small Business,Small Business - Corporate Entity Not Tax Exempt, For Profit Organization, Minority Owned, Subchapter S Corporation, Sub Continent Asian American Owned Business, Women Owned","$-2,096",$0,541712,80-0120,,,"Aerosol, ocean and trace gas lidar mechanical fabrication  - science, technology and research support services II contract for the science directorate for atmoshperic science and research with a data collection center for research data.  the contract supports various sceintific programs such AS CLARREO, CALIPSO, and SAGE III."
2023,MD,MD-04,"Science Systems And Applications, Inc.",NNL16AB17T,Modification 8,LaRC - Langley Research Center,"LANHAM, MD (District 04)",08/14/2023,06/30/2017,"Delivery Order, Cost Plus Fixed Fee","Small Disadvantaged Business,Woman Owned Small Business,Small Business - Corporate Entity Not Tax Exempt, For Profit Organization, Minority Owned, Subchapter S Corporation, Sub Continent Asian American Owned Business, Women Owned","$-46,892",$0,541712,80-0120,,,"CLARREO (Climate Absolute Radiance and Refractivity Observatory) pathfinder mission reflected SOLAR (rs) pre-phase a and phase a studies -  science, technology and research support services II contract for the science directorate for atmospheric science and research with a data collection center for research data.  the contract supports various scientific programs such AS CLARREO, CALIPSO, and SAGE III."
2024,OH,OH-01,Cintas Corporation No. 2,80NSSC19P1824,Modification P00006,NSSC - NASA Shared Services Center,"MASON, OH (District 01)",10/25/2023,08/31/2024,"Purchase Order, Firm Fixed Price","Other Than Small Business - Corporate Entity Not Tax Exempt, For Profit Organization","$-2,459","$-2,459",812320,,80NSSC19Q1019,,Comfortable and electro-static discharge (ESD) compliant alternative to using disposable cleanroom suits for the SAGE III project work
