Year,State,District,Contractor,Contract/Mod Number,NASA Center,Place of Performance,Award Date,Completion Date,Award Type,Contractor Type - Indicators,Obligations,Change in Award Value,NAICS Code,TAS Code,Solicitation ID,Solicitation POC,Description
2025,AL,AL-05,"University Of Alabama In Huntsville, The",80NSSC19K1106 Modification P00005,NSSC - NASA Shared Services Center,"HUNTSVILLE, AL (District 05)",03/31/2025,10/01/2026,"Grant, Grant For Research","Educational - Educational Institution, Nonprofit Organization, State Controlled Institution of Higher Learning",$0,$0,[None Indicated],,,,"The goal of this proposal will be achieved through a large collaboration among several groups 1) PI and a postdoc 2) zank s group including two graduates 3) benz and the so (stix) group 4) dahlin and antiochos s group, and 5) boardsen and MMS group. we will use two state-of-art pic codes p3d and vpic and a numerical code of kinetic transport equation. the proposed research is directly related to the FIRST and fourth science goals of the heliophysics decadal survey: 1) sun's activity and predict the variations in space 4) fundamental processes within the heliosphere and throughout the universe."
2024,CA,CA-16,Bay Area Environmental Research Institute,80NSSC19K1473 Modification P00008,NSSC - NASA Shared Services Center,"MOUNTAIN VIEW, CA (District 16)",09/19/2024,07/31/2025,"Grant, Grant For Research","Non-Profit Institutions - Corporate Entity Tax Exempt, Nonprofit Organization","$91,423",$0,[None Indicated],,,,"The Dynamics and Chemistry of the Summer Stratosphere (DCOTSS) is a five-year project aiming to advance understanding of changes in the earth s radiation balance, air quality and the ozone layer that result from changes in atmospheric composition and will improve the capability to predict weather and extreme weather events. DCOTSS was competitively selected for funding in response to ROSES 2017 solicitation nnh17zda001n under NASA s Earth Venture Suborbital-3 program. the north american monsoon anticyclone (nama) dominates the circulation of the north-western hemisphere and acts to partially confine and isolate air from the surrounding atmosphere. strong convective storms in the nama regularly penetrate deep into the lower stratosphere LS. the uniqueness of the nama region is most easily seen in satellite measurements of water vapor, which show a large enhancement in the LS over north america not seen either in magnitude or at such high latitudes elsewhere around the GLOBE. but the coupling of tropopause-penetrating convection with large-scale monsoonal motion is poorly understood, AS is the impact of convection on the chemical composition of the LS, both in monsoon regions and in the global stratosphere, which receives inputs of moist and polluted monsoon air from the nama. the DCOTSS directly addresses this knowledge gap within three main focus areas. DCOTSS will deploy the NASA er-2 to salina, ks and employ a suite of 12 in-situ instruments measuring gases (awas, caf , hupcrs, hoz, hwv, ucats, wi- icos), aerosols (palms, pops), reactive species (hal, canoe) and meteorological parameters (MMS.) the NASA er-2 is the ideal aircraft for DCOTSS. it offers ample payload, both in terms of volume and weight AS well AS the capability of reaching altitudes of ~21 km. DCOTSS consists of a 5-week test flight series out of palmdale, ca and three, 8-week science deployments out of salina, ks during spring, middle summer, and late summer. this proposal sets out the work and budget for the baer institute personnel in supporting the DCOTSS mission. personnel from baer institute will play INTEGRAL roles in the field deployment management (fdm) team from NASA Ames Research Center s earth science project office (espo). the fdm team will work with the lead Principal Investigator from texas a&m to manage the investigation, implement the field deployments and coordinate relevant aspects of programmatic reporting at investigation status reviews."
2024,NH,NH-01,University System Of New Hampshire,80NSSC20K0701 Modification P00004,NSSC - NASA Shared Services Center,"DURHAM, NH (District 01)",03/20/2024,03/31/2025,"Grant, Grant For Research","Educational - 1862 Land Grant College, Corporate Entity Tax Exempt, Educational Institution, Nonprofit Organization",$0,$0,[None Indicated],,,,"Comparing signatures of ion heating from reconnection observed with MMS, THEMIS, and twins"
2023,IL,IL-13,University Of Illinois,80NSSC20K1231 Modification P00002,NSSC - NASA Shared Services Center,"URBANA, IL (District 13)",04/02/2023,06/15/2023,"Grant, Grant For Research","Educational - 1862 Land Grant College, Educational Institution, State Controlled Institution of Higher Learning, State Government, US Government Entity","$57,037",$0,[None Indicated],,,,"This project will quantify the relative contribution of n+ ions to the total heavy ion population of the NEAR-earth environment. there has been much interest in the transport and energization of o+ through the ionosphere-magnetosphere system since it was FIRST reported. however, relatively little has been done with n+ even though past observations have established that n+ is a significant ion species in the ionosphere, the second most dominant in the f2 region, and its presence in the magnetosphere is significant. the transport and energization of n+, in addition to that of o+, have not been considered BY most studies, simply because the observational record of its existence and significance has been overlooked. most past missions lacked the possibility to reliably distinguish the n+ from o+ owing to their very close masses and therefore, we lack knowledge of the relative contribution of n+ to the NEAR-earth plasma population. this project will use simulations with the space weather modeling framework together with observations from the MMS, van allen probes and THEMIS NASA missions. we will conduct simulations with swmf in various model configurations and compare model output with the observations in order to assess the NEAR-earth nonlinear feedback processes on the spatial and temporal structure of inner magnetospheric ion composition. direct data-model comparisons will grant an in-depth understanding of the physical processes that control the transport and losses of these heavy ions throughout the ionosphere-magnetosphere system, allowing to quantify their distribution and the location their energization takes place."
2023,MA,MA-07,Trustees Of Boston University,80NSSC20K1270 Modification P00004,NSSC - NASA Shared Services Center,"BOSTON, MA (District 07)",06/29/2023,07/01/2024,"Grant, Grant For Research","Educational - Corporate Entity Tax Exempt, Educational Institution, Nonprofit Organization, Private University Or College",$0,$0,[None Indicated],,,,"The project methodology is based on (1) a theory of wave-particle interactions (both resonant and non-resonant) between energetic electrons and emic WAVES, (2) an incorporation of a wide range of wave-particle interaction processes into models of the radiation belt electron dynamics, and (3) a quantitative comparison between the observed (BY low-earth-orbiting satellites) and estimated electron precipitation based on theory and modeling. the theoretical approaches exploit modern treatments of adiabatic invariant breaking in plasma systems with resonances. numerical simulations include both test particle models and kinetic equations describing the long-term evolution of the electron distributions. both theory and simulations will be driven BY Spacecraft observations of wave characteristics in the radiation belts: van allen probes, THEMIS, and MMS for the NEAR-equatorial observations and poes, firebird, and elfin for the observations of precipitating particles at low altitudes. this proposal contributes to two scientific objectives of the heliophysics decadal survey, namely goal 2:  determining the dynamics and coupling of earth s magnetosphere, ionosphere, and atmosphere , and goal 4:  discovering and characterizing fundamental processes that occur both within the heliosphere and throughout the universe  BY providing a comprehensive understanding of wave particle interactions beyond the quasi-linear theory due to emic WAVES and its contribution to energetic electron scattering and precipitation loss."
2023,AK,AK-00,University Of Alaska Fairbanks,80NSSC20K1279 Modification P00002,NSSC - NASA Shared Services Center,"FAIRBANKS, AK (District 00)",04/13/2023,07/01/2023,"Grant, Grant For Research","Educational - 1862 Land Grant College, Educational Institution, State Government, US Government Entity","$477,395",$0,[None Indicated],,,,"Science goals and objectives: giant planet magnetospheres, due to their size, multi-body nature, and rotational dynamics are some of the most complicated and least understood magnetospheres in the SOLAR system. yet their internally driven nature make them an ideal laboratory to study fundamental plasma processes. however, while these giant magnetospheres occupy impressive spatial volumes, the most consequential and DYNAMIC coupling processes occur at very small scales (e.g., wave-particle interactions and reconnection at kinetic scales). we propose a multi-scale investigation of the magnetospheric dynamics at jupiter and saturn (using in PART, tools proven in and adapted from the terrestrial magnetosphere) to facilitate transformative advances in understanding the complicated, nonlinear and interconnected processes that DRIVE the global systems. these advances, in conjunction with comparative studies at earth, are critical to understanding the basic processes inherent in space plasmas within the SOLAR system and beyond. specifically, we will address the following compelling science questions related to the structure and dynamics of jupiter s and saturn s magnetospheres. 1. how is plasma transported radially outward. how is plasma heated? 2. what is the role of alfven WAVES in particle energization and transport and their related implications for magnetosphere ionosphere coupling via parallel electric fields? 3. what is the relative importance of ionospheric conductance, parallel electric fields, and alfven travel time in magnetosphere ionosphere coupling? 4. how DO magnetopause boundary processes influence global magnetospheric dynamics and how does the magnetosphere influence sheath flows AS a function of local time? 5. how does the coupled system vary with changes in SOLAR wind conditions? methodology we are combining a comprehensive suite of methods (i.e., global fluid simulations, local fluid and hybrid simulations, theory, Machine Learning and data analysis) and expertise through a diverse science team to attack the compelling research challenge of transport processes at the rapidly rotating giant planet magnetospheres. our multi-scale approach involves the largest ensemble of diverse tools that have yet been applied to this effort. some of these tools have been used and validated in extensive application to the terrestrial magnetosphere, but also more recently advanced and validated in application to the giant magnetospheres. we will also employ  Machine Learning  algorithms to aid in the analysis and interpretation of the large and multi-instrument data sets that we will consider. this approach will therefore address fundamental mysteries at jupiter and saturn that CAN both be inferred from and applied, comparatively, to earth. such comparative studies satisfy the required rigor to fully understand basic plasma processes in heliophysics and, ultimately, will directly impact efforts to study space weather. relevance to the decadal survey goals. the proposed study is highly relevant to current NASA missions (e.g., cluster, THEMIS, MMS, juno, and cassini) and addresses central elements from the heliophysics decadal survey: 3. determine the interaction of the sun with the SOLAR system and the interstellar medium 4. discover and characterize fundamental processes that occur both within the heliosphere and throughout the universe. ultimately, comparative studies are directly relevant to understanding similar processes at earth, addressing science goal 2) determine the dynamics and coupling of earth s magnetosphere, ionosphere, and atmosphere and their response to SOLAR and terrestrial inputs. science closure will lead to transformative advances in understanding multi-scale transport processes in planetary magnetospheres."
2024,MD,MD-04,"University Of Maryland, College Park",80NSSC20K1312 Modification P00004,NSSC - NASA Shared Services Center,"COLLEGE PARK, MD (District 04)",09/12/2024,07/12/2025,"Grant, Grant For Research","Educational - 1862 Land Grant College, Educational Institution, State Controlled Institution of Higher Learning, State Government, US Government Entity","$156,611",$0,[None Indicated],,,,"Science goals and objectives recent space observations in the earth s bow shock revealed an abundance of current sheets, and some of them show signatures of magnetic reconnection   an energy release BY changing the topology of magnetic field lines. investigating the occurrence and effects of reconnection at the bow shock will form a critical foundation to quantitative modeling of the sun-earth connection, and yet has not been done. to identify reconnecting current sheets with in situ measurements is challenging, because of our limited understanding of reconnection in collisionless shocks where the plasma is in a turbulent state. it is essential to establish a way to effectively distinguish non-reconnecting and reconnecting current sheets based on characteristics of reconnection in shocks. to assess the occurrence and effects of reconnection in shocks, it is critical to understand how instabilities CAN DRIVE multiple current sheets and how WAVES radiated BY instabilities may evolve into nonlinear structures and current sheets from a kinetic point of view. we propose to resolve the unsolved issues of reconnection in collisionless shocks BY means of kinetic simulations and in situ measurements BY the Magnetospheric Multiscale (MMS). the objectives and science questions of the proposed effort are AS follows: 1. to understand reconnection properties/criteria in collisionless shocks: what are the critical reconnection signatures, and what are the shock parameters necessary for reconnection? how DO these signatures differ between reconnecting and non-reconnecting current sheets? 2. to understand the evolution of instabilities in the formation of current sheets: what types of WAVES are excited in the shock and foreshock region and how DO they evolve into nonlinear structures to form current sheets? 3. to understand the role of particle acceleration and heating in reconnection in shocks: how much energization CAN reconnecting current sheets impart to electrons and ions in collisionless shocks? how much of the total particle heating across a shock is due to reconnection? methodology we will perform multi-dimensional particle-in-cell simulations, in which both ions and electrons are treated AS particles. we will investigate quasi-parallel shocks, in which the angle between the shock normal and magnetic field is less than 45 degrees. we will perform simulations using parameters of the earth s bow shock (alfven mach number is of the order of 10, and electron thermal speed is larger than the shock speed). we will analyze current sheets in the shock transition region (foreshock and ramp) and the downstream region. we will investigate field structures of reconnecting/non-reconnecting current sheets. we will examine instabilities, and analyze wave frequencies, wavelengths, nonlinear evolution of field quantities and particle distribution functions. BY performing particle tracing in simulations, we will investigate particle acceleration and heating in reconnection, and quantify the contribution of reconnection to the total energization in shocks. we will compare simulation results with observation data obtained BY MMS in the earth s quasi-parallel bow shock. field and particle features of reconnecting and non-reconnecting current sheets learned from simulations will be applied to and compared with observation data. BY examining variations of fields and particle distribution functions, we will investigate instabilities and WAVES in shocks, and how and how much particles are accelerated and heated in reconnection. relevance to decadal survey goals the proposed work is relevant to heliophysics decadal survey goals of ""determine the dynamics and coupling of earth's magnetosphere, ionosphere, and atmosphere and their response to SOLAR and terrestrial inputs"
2024,CO,CO-02,University Corporation For Atmospheric Research,80NSSC20K1733 Modification P00008,NSSC - NASA Shared Services Center,"BOULDER, CO (District 02)",08/14/2024,03/31/2025,"Grant, Grant For Research","Non-Profit Institutions - Corporate Entity Tax Exempt, Nonprofit Organization",$0,$0,[None Indicated],,,,"In this proposal, we will explore the feasibility of multiple geosynchronous GNSS remote sensing observations using on-orbit data from the GOES-16 and GOES-17 GPS navigation receivers: scintillation detection, RO profiling and surface reflections. additionally, we will perform trade space studies assessing the on-orbit receiver requirements for making useful observations of the earth's atmosphere and surface using GNSS signals from a geosynchronous (GEO) satellite platform for the benefit of future GNSS remote sensing missions. we believe that the most promising new science are the atmospheric measurements possible with the GOES GPS receivers. radio occultation (RO) from geosynchronous orbit holds the potential to provide unique temporal and spatial atmospheric measurements not possible from ground and low earth orbit (LEO) space based receivers, including new observations of the upper atmosphere. this project will explore the potential of GEO GNSS receivers to generate new observations both above existing GNSS-RO LEO satellites AS well AS attempt to generate unique GEO RO profiles through the atmosphere. we will analyze archived and future GOES data sets to develop atmospheric scintillation detection algorithms using several techniques tailored to the known limitations of the GOES data set. notably, both amplitude and phase measurements from GPS signals tracked BY the GOES receivers will be used for observing upper and lower atmospheric scintillations. initial modeling has been performed that indicates that the large distance between the GPS transmitters and the GOES receivers may present an advantage over LEO satellites. additionally, we will develop techniques to generate RO bending angle profiles from GOES observations, and explore methods to invert these profiles to refractivity and subsequent estimations of temperature, pressure and (potentially) water vapor in the traversed atmospheric column. evidence indicates that the GOES receivers regularly track signals through the ionosphere and into the troposphere, thus enabling the retrieval of these long duration occultation events with custom processing algorithms to generate new atmospheric observations. additionally, it has been demonstrated that coherent grazing angle surface reflections are detectable BY LEO RO GPS receivers. the presence of surface reflections in the GOES data will be explored AS PART of this project, particularly over the greenland ice sheet, where a convergence of GOES measurements and historic evidence of reflections in LEO RO data make the possibility of detection most likely. finally, we will perform a trade space study into the enhanced and/or optimal GNSS remote sensing instrument configurations for a) future standard geosynchronous GNSS instruments (or missions above the GNSS constellations, such AS MMS) and b) custom GNSS remote sensing mission designs with dedicated GNSS remote sensing instruments. data from the cosmic-2 RO and the CYGNSS GNSS-reflection missions will be used to ""anchor"" this analysis to reality and provide increased confidence in their predictions of the GNSS performance achievable at higher altitudes for various instrument configurations. in summary, this proposed work will enable new atmospheric measurements using the existing GOES navigation receiver data sets and make a significant step forward in the understanding of the feasibility of performing GNSS remote sensing in geoscynchronous orbits for future missions."
2024,MI,MI-06,Regents Of The University Of Michigan,80NSSC20K1779 Modification P00004,NSSC - NASA Shared Services Center,"ANN ARBOR, MI (District 06)",08/23/2024,09/01/2025,"Grant, Grant For Research","Educational - Educational Institution, State Controlled Institution of Higher Learning, State Government, US Government Entity",$0,$0,[None Indicated],,,,"The objective is to identify in 1-second ground-magnetometer data large db/dt intervals, place them into SOLAR wind and geomagnetic context (storm and substorm correlation) and characterize the spectral properties of the events at previously under-studied highfrequency (on the order of hz) signatures. we will analyze decades of magnetometer data from scores of stations. our recent studies have found: (1) that a significant fraction (40%) of the largest db/dt events are not associated with substorms and (2) many of the largest db/dt within the e3/GIC time domain are preceded and/or accompanied BY large and more rapid fluctuations (e2). from this list, we will identify events that have both LEO (e.g., swarm, fast) and magnetospheric satellite (e.g., van allen probes, MMS, THEMIS) observations. though mapping uncertainties and the need to have broad conjunction criteria will make it difficult to find the  SAME  event on the ground and in space, we will characterize the field signatures (e.g., dipolarizations, compressions) and wave properties of the space-based observations to place the events into global context. we will then model select intervals with both models to understand the current and ionospheric electric field structures responsible for the fast and GIC signatures. we will address all three primary objectives ((1) determine the space context of db/dt, (2) characterize their temporal and spatial scales, and (3) using observations and models estimate the ideal spacing of ground-based observations) of the  magnetospheric and ionospheric processes responsible for rapid geomagnetic changes  fst."
2023,MD,MD-07,"Johns Hopkins University, The",80NSSC20K1796 Modification P00003,NSSC - NASA Shared Services Center,"BALTIMORE, MD (District 07)",09/14/2023,09/30/2024,"Grant, Grant For Research","Educational - Corporate Entity Tax Exempt, Educational Institution, Nonprofit Organization, Private University Or College",$0,$0,[None Indicated],,,,Advancing our knowledge of emic wave resonant interactions with MMS
2025,NH,NH-01,University System Of New Hampshire,80NSSC20K1818 Modification P00005,NSSC - NASA Shared Services Center,"DURHAM, NH (District 01)",03/24/2025,09/07/2025,"Grant, Grant For Research","Educational - 1862 Land Grant College, Corporate Entity Tax Exempt, Educational Institution, Nonprofit Organization","$107,408",$0,[None Indicated],,,,"Objectives magnetic storms CAN cause critical hazardous for our technologies with imposing geomagnetic induced current (GIC) through our infrastructure like power grids, railways, and pipelines. in this project, we AIM to address the following issues: - what are the GIC variations under different geomagnetic conditions. for example, during quiet times, CAN bbfs (bursty bulk flows ) generate substantial gics how much GIC CAN be generated during substorms, and how are they related to substorm strength how DO different types of storms (CME, CIR) generating gics. - we extent the studies to extreme storms, such AS carrington-class events or the STEREO-a event. - we will examine if there are any specific ways in which gics are pre-conditioned. for example, does a sequence of storms (such AS during the halloween storms) lead to more intense gics? - DO gics generated BY different drivers have different GIC distributions and extents. for example, is the GIC from a substorms more spatially confined than that generated BY a SSC or a storm? methodology: in this project, we use global mhd magnetosphere, inner magnetosphere, and ionosphere coupled model, openggcm-RCM-ctim. the model computes many key electric currents in the magnetosphere and ionosphere (MI) system. in particular, magnetopause and tail currents in the magnetosphere, ring current, field aligned current (fac) between magnetosphere and ionosphere, and ionosphere currents on 2d shell at 110 km. the latter are represented on a 0.5 (lat) BY 3.0 (lon) degree mesh. from the currents, db/dt on the ground CAN be calculated in different ways, like biot-savart (b-s) integration over equivalent currents or full b-s integration over all MI current systems. practical time resolution CAN be AS little AS 1 second. the models are tested to various degrees separately. using the models in unison will allow to test the entire chain of processes that lead to GIC. with proper ground data the validity of the approach CAN be tested. it is important to introduce statistical errors associated with the model. data assimilation technique will be used to determine these errors in the model. we also use available data such AS the ground magnetometers, DMSP, THEMIS/MMS for substorms, image and ASI cameras for aurora, and more importantly ampere which provides direct global and large scale structures of fac. contributions to the fst effort we will particularly address LWS topic numerical simulations using SOLAR wind MI coupling models with the goal of investigating the role of SOLAR wind in driving gics AS well AS analysis of current and historic satellite and ground data sources during extreme GIC times with the goal of discovering any preconditions necessary for extreme gics."
2024,CO,CO-02,"Regents Of The University Of Colorado, The",80NSSC21K0085 Modification P00003,NSSC - NASA Shared Services Center,"BOULDER, CO (District 02)",08/06/2024,09/15/2023,"Grant, Grant For Research","Educational - Educational Institution, State Controlled Institution of Higher Learning, State Government, US Government Entity","$-34,835","$-34,835",[None Indicated],,,,Observing energetic particles with MMS NEAR magnetotail reconnection
2024,TX,TX-25,University Of Texas At Arlington,80NSSC21K0368 Modification P00004,NSSC - NASA Shared Services Center,"ARLINGTON, TX (District 25)",07/02/2024,05/17/2025,"Grant, Grant For Research","Educational - Educational Institution, Hispanic Servicing Institution, Minority Institution, State Controlled Institution of Higher Learning, State Government, US Government Entity",$0,$0,[None Indicated],,,,"The kelvin-helmholtz instability (khi) is thought to be an important driver of mass and momentum transfer from the SOLAR wind to the earth s magnetosphere. recent studies have suggested that magnetic reconnection might help facilitate this mass and momentum transfer. the khi, which CAN form in response to a flow shear across the low-latitude boundary layer (llbl) on the magnetospheric flanks, manifests AS surface WAVES that propagate along the flow shear direction, and AS the instability becomes non-linear, the WAVES roll up and form vortices. in the presence of a magnetic field, these rolled up vortices CAN lead to compressed current sheets in regions of converging flow at the edge of the vortices, where magnetic reconnection CAN occur. simulations have also shown that turbulence CAN develop within the vortices AS they roll up. this turbulence CAN transfer energy from the large-scale vortices to smaller scales where dissipative collisionless processes CAN heat the particles. additionally, reconnection could also occur on current sheets within the turbulent region, which could provide another mechanism whereby the khi transfers mass and momentum from the SOLAR wind to the earth s magnetosphere. the proposed project will investigate magnetic reconnection and turbulence at different stages of the khi using data from the NASA Magnetospheric Multiscale mission (MMS) in conjunction with global magnetohydrodynamic (mhd) simulations and local particle-in-cell (pic) simulations. we intend to address three science questions: 1. how DO in-plane reconnecting current sheets in the khi evolve at different stages of the instability s development? 2. does the stage of development of the khi change the characteristics of plasma turbulence inside the vortices? 3. at what stage in the development in the khi are enhanced parallel electric fields observed? the organization of the project is at follows. PI dr. wilder (uta) will oversee the project. he will help identify kelvin-helmholtz events and compare observations with global simulation results. he will oversee the graduate student s work in the project. a graduate student (uta) will perform the bulk of the MMS data analysis. they will analyze burst data from MMS and determine when magnetic reconnection and plasma turbulence are observed in the events. they will compare results of their data analysis with simulation outputs to address the science questions. co-i dr. ahmadi (LASP/cu) will perform the bulk of the simulation and modeling work in the project. this will include analyzing mhd output to compare with MMS survey data, AS well AS running the pic code and comparing the output with MMS burst data. she will aid the student in interpreting simulation outputs. co-i dr. eriksson (LASP/cu) will assist in identifying signatures of magnetic reconnection in the kelvin-helmholtz current sheets. co-i dr. elkington (LASP/cu) will run the mhd model and assist in the analysis of its output, AS well AS the comparisons with MS observations. each year the team will submit two papers to a peer-reviewed journal, and will present our results at the american geophysical union (agu) fall meeting, AS well AS at the european geophysical union (egu) general assembly in the spring."
2025,TX,TX-25,University Of Texas At Arlington,80NSSC21K0492 Modification P00003,NSSC - NASA Shared Services Center,"ARLINGTON, TX (District 25)",01/23/2025,01/31/2024,"Grant, Grant For Research","Educational - Educational Institution, Hispanic Servicing Institution, Minority Institution, State Controlled Institution of Higher Learning, State Government, US Government Entity","$-17,594","$-17,594",[None Indicated],,,,The PI will also work with the MMS burst team to make sure that the seasonal guidelines that help the sitls prioritize selections are up to date AS the extended mission goals are updated.
2024,CO,CO-02,"Regents Of The University Of Colorado, The",80NSSC21K0518 Modification P00003,NSSC - NASA Shared Services Center,"BOULDER, CO (District 02)",06/28/2024,06/30/2025,"Grant, Grant For Research","Educational - Educational Institution, State Controlled Institution of Higher Learning, State Government, US Government Entity",$0,$0,[None Indicated],,,,"Understanding the mechanisms of build-up and decay of radiation belt electron fluxes is one of the fundamental problems of modern space physics that has important applications in relation to human technological systems. while significant progress has been achieved in understanding the electron acceleration mechanisms, our understanding of losses is still incomplete. in particular, the unusual structures such AS  storage  rings or multiple belts consisting of ultra-relativistic (~several mev) electrons have been frequently observed inside geosynchronous orbit. importantly, these high-energy electrons are difficult to shield against and are the most dangerous to Spacecraft instrumentation and astronauts. there is still an ongoing debate AS to whether these structures are formed due to electron escape into the interplanetary space or due to internal loss into the atmosphere. recent observations on the van allen probes and MMS show a new type of high-amplitude electromagnetic wave that may be a promising mechanism for energetic particle loss in the inner magnetosphere. these WAVES have frequencies at the oxygen cyclotron frequency and its harmonics and have been observed together with enhanced energetic oxygen fluxes, typical during geomagnetic storms. hence, we propose a study to investigate the characteristics of electromagnetic ion cyclotron harmonic WAVES and their potential role of in the dynamics of energetic particles in the earth s inner magnetosphere. this study will address the following questions: 1. where and under what conditions ion cyclotron harmonic WAVES are observed? what are the typical properties of these WAVES? this will be addressed BY data analysis alone. 2. what is the free energy for these WAVES? this will be addressed BY particle and wave observations, theory and simulations. 3. what is the ion cyclotron harmonic wave effect on energetic ions and electrons? this will be addressed BY conjugate NOAA poes/metop observations and the resonance condition analysis using linear theory. we will use a combination of wave and particle data throughout the whole duration of van allen probes and other current missions (e.g., THEMIS, MMS) to gain the most comprehensive cross-mission database of harmonic wave characteristics. satellite data will be used to obtain wave power and spectra, and background plasma density and ion velocity distributions. these parameters will be used AS input to linear theory and simulations to identify the free energy of these WAVES. NOAA energetic particle telescopes will be used to look at precipitation of energetic electrons and ions into the atmosphere in locations conjugate to cyclotron harmonic wave observations. this proposal is relevant to the main objectives of the NASA van allen probes mission:   quantify the loss of radiation belt electrons and determine the balance between competing acceleration and loss processes . it addresses the decadal survey goal  determine the dynamics and coupling of earth s magnetosphere...  BY directly observing signatures of wave-particle interactions in the inner magnetosphere. it will provide further understanding of the inner magnetosphere dynamics, mechanisms of electromagnetic ion cyclotron harmonic wave generation, and their potential role in the outer radiation belt dynamics during geomagnetic storms."
2024,CA,CA-12,"Regents Of The University Of California, The",80NSSC21K0580 Modification P00003,NSSC - NASA Shared Services Center,"BERKELEY, CA (District 12)",08/22/2024,08/28/2025,"Grant, Grant For Research","Educational - 1862 Land Grant College, Educational Institution, Other Not For Profit Organization",$0,$0,[None Indicated],,,,"Objectives: an outstanding characteristic of the earth s magnetotail is the impulsive transport of energy through the plasma sheet [1]. this transport takes the form of energy flows comprised of electromagnetic and kinetic fluxes that intensify the ring current, modulate the radiation belts and DRIVE aurora. identifying the nature of the energy transport in these flows is a requirement for advancing understanding of how the energy stored in fields and plasmas comprising the plasma sheet is transported and converted to power magnetospheric dynamics. we propose to decompose these flows through the plasma sheet into the kinetic and electromagnetic contributions that characterize the physics of the energy transport process. specifically, our objectives are to: 1. identify and quantify the contributions to energy transport. 2. characterize the coupling and conversion between transport modes. mission data: this research will be pursued using fields and plasma measurements from the magnetospheric multi-scales mission (MMS). the 4 MMS Spacecraft (SC) traverse the plasma sheet over distances extending inward from ~25 earth radii from earth while providing unprecedented resolution from 4 points in a tetrahedral configuration separated BY distances extending from multiple ion gyro-radii down to electron inertial lengths. these measurements combined with the novel physics-based methodology we propose provide the capacity to characterize the energy transport process through the plasma sheet in terms of the bulk transport and the constituent normal modes of the plasma. methodology: the research objectives will be achieved BY direct evaluation of the contributions to bulk energy transport and the implementation of a generalized decomposition technique based on a fluid-kinetic model applied to the 4-point measurements return from MMS in electromagnetic fields and plasmas. the decomposition technique filters the observed energy flows into the elemental kinetic and mhd modes of the plasma. interferometric measurements from four SC provides a spectrum of wavevectors spanning fluid and kinetic scales that allow straightforward multi-scale decomposition and facilitates statistical analyses. this approach will enable the extraction of the field and plasma variations in each mode and quantify the contribution of each to the total energy transport observed. furthermore, it will allow the examination of the coupling and conversion between modes that may be expected on gradients in the plasma characteristic of the plasma sheet and often invoked in theoretical studies of plasma sheet electromagnetic energy transport. these measurements when combined with those of the bulk particle kinetic and electromagnetic energy flux characterize the energy transport over the MMS tetrahedron and address via statistics the variation in local time and radial distance. these observations will provide scale dependent topological maps of the composition of energy transport through the plasma sheet. with the three tail seasons from MMS providing complete field and particle measurements there is more than sufficient data for the pursuit of the science we propose. relevance: the energy transport phenomena we propose to examine is a consequence of the energy conversion process that occurs through magnetic reconnection. the research is therefore relevant to MMS s overarching goal. moreover, this research is central to the heliophysics objective to explore and characterize the physical processes in the space environment from the sun to the heliopause and throughout the universe."
2023,MD,MD-04,"University Of Maryland, College Park",80NSSC21K0732 Modification P00002,NSSC - NASA Shared Services Center,"COLLEGE PARK, MD (District 04)",09/11/2023,01/02/2023,"Grant, Grant For Research","Educational - 1862 Land Grant College, Educational Institution, State Controlled Institution of Higher Learning, State Government, US Government Entity","$-257,487","$-413,292",[None Indicated],,,,Probing the vlasov equation with MMS measurements: enabling unprecedented exploration of kinetic plasma phenomena
2025,NJ,NJ-12,"Trustees Of Princeton University, The",80NSSC21K0739 Modification P00004,NSSC - NASA Shared Services Center,"PRINCETON, NJ (District 12)",03/19/2025,03/31/2026,"Grant, Grant For Research","Educational - Corporate Entity Tax Exempt, Educational Institution, Nonprofit Organization, Private University Or College",$0,$0,[None Indicated],,,,"The proposed research addresses turbulence and plasma energization, stated goals of the extended MMS mission."
2025,NJ,NJ-12,"Trustees Of Princeton University, The",80NSSC21K1458 Modification P00006,NSSC - NASA Shared Services Center,"PRINCETON, NJ (District 12)",01/15/2025,10/31/2025,"Grant, Grant For Research","Educational - Corporate Entity Tax Exempt, Educational Institution, Nonprofit Organization, Private University Or College","$124,159","$124,159",[None Indicated],,,,"Downstream of earth's bow shock, the magnetosheath region is highly turbulent. previous observations BY the Magnetospheric Multiscale (MMS) Spacecraft have shown that these isolated intense currents convert field energy into particle energy, at a rate which is a significant fraction (5% 11%) of the energy"
