Year,State,District,Contractor,Contract,Mod Number,NASA Center,Place of Performance,Award Date,Completion Date,Award Type,Contractor Type - Indicators,Obligations,Change in Award Value,NAICS Code,TAS Code,Solicitation ID,Solicitation POC,Description
2024,VA,VA-03,Cornell Technical Services Llc,80LARC21F0154,Modification P00003,LaRC - Langley Research Center,"HAMPTON, VA (District 03)",01/03/2024,09/30/2023,"Delivery Order, Cost Plus Fixed Fee","Small Business ONLY - For Profit Organization, Limited Liability Corporation, Partnership Or Limited Liability Partnership","$-63,523",$0,541715,,,,Post terra/aqua/aura architecture Independent Review Board support
2025,MD,MD-04,Science Applications International Corporation,NNG06HX09C,Modification 79,GSFC - Goddard Space Flight Center,"GREENBELT, MD (District 04)",08/07/2025,10/23/2012,"Definitive Contract, Cost Plus Award Fee",Other Than Small Business - ,"$-1,675",$0,541710,,,,"Services in support of the NASA satellite ocean color program.the ocean biology processing group (obpg) represents an integration of mission operations, data acquisition, calibration and validation, data processing, data archival and distribution functions, and community processing software support within one co-located group.  this diversity of roles reflects NASA Headquarters strategy for a missions to measurements scenario that facilitates the development of consistent data sets across missions needed for climate data records.  the obpg is currently handling the operational processing of seawifs and modis/aqua ocean color data products, the reanalysis of the czcs and ocean color and temperature sensor (octs) ocean color data sets and the development of the prototype data processing system for the glory mission.  recently, the obpg has been given the responsibility for modis/terra and aqua sea surface temperature data processing, and ground system for the aquarius salinity mission which is a collaboration between GSFC, the Jet Propulsion Laboratory (JPL), and the argentine space agency, conae.  this contract provides for contractor support of these activities."
2025,CO,CO-02,University Corporation For Atmospheric Research,NNG14HZ19C,Modification 24,GSFC - Goddard Space Flight Center,"BOULDER, CO (District 02)",07/17/2025,10/31/2019,"Definitive Contract, Cost Plus Fixed Fee","Non-Profit Institutions - Corporate Entity Tax Exempt, Nonprofit Organization","$-1,468",$0,541712,,NNG14500513R,,"Measurement of pollution in the troposphere (mopitt) science investigator-LED processing system (SIPS) in support of the Earth Science Data and Information System (ESDIS) project. the purpose of this procurement is to ensure that the processing and reprocessing of the data from the mopitt instrument and delivery of standard data products to the user community continues through two years beyond the expected life of the instrument or the end of the mission, whichever occurs FIRST.  the mopitt instrument is one of five instruments on the terra satellite, one of several Spacecraft that are PART of NASA s earth science enterprise s earth observing system (EOS) program.  terra has been collecting data from all of its instruments and transmitting them to the ground station in white sands, new mexico.  the data are being routinely processed at the EOS data and operations system to remove telemetry artifacts, and higher level scientific data products, called standard products are being produced for each of the instruments teams  facilities using Science Investigator-led Processing Systems (sipss).  processing at the sipss provides for greater flexibility in responding to any changes in instrument characteristics or changes to algorithms needed AS the science is refined to improve data quality after REAL observations are made over a period of months or even years.  this also minimizes the effort required in interfacing with the daacs for science software Integration and Test (ssi&T) needed before implementing scientific algorithms in the DAAC environment.  using the SIPS, the Principal Investigator is responsible for timely productions of EOS standard products and delivery of these products for science content and thus has the responsibility for quality assessment and validation of the data to deliver algorithm packages, documentation and product version histories associated with the higher level EOS standard products to the DAAC at NASA langley research center (LARC) and for supporting the DAAC in providing services to end users."
