Year,State,District,Contractor,Contract/Mod Number,NASA Center,Place of Performance,Award Date,Completion Date,Award Type,Contractor Type - Indicators,Obligations,Change in Award Value,NAICS Code,TAS Code,Solicitation ID,Solicitation POC,Description
2025,MD,MD-04,"University Of Maryland, College Park",80NSSC22K1362 Modification P00003,NSSC - NASA Shared Services Center,"COLLEGE PARK, MD (District 04)",04/02/2025,08/31/2025,"Grant, Grant For Research","Educational - 1862 Land Grant College, Educational Institution, State Controlled Institution of Higher Learning, State Government, US Government Entity","$44,561",$0,[None Indicated],,,,"The role of NASA's land discipline leadership team (ldlt) is to coordinate the activities and interests of the terra/modis, aqua/ modis, suomi-npp/VIIRS land PI's, to ensure continuity of science data products, and to serve AS a liaison between the scientific community which benefits from these long-term data records and the program management. land science products from modis remain the most widely used of all the NASA EOS instruments and among the equivalent international coarse-resolution sensors. AS the modis aqua instrument ages, land data products from VIIRS are likely to become more widely used. in this ROSES'20 a.33 call, in addition to continued product generation and distribution, there is an increased emphasis on advances in earth system science that CAN benefit from using the modis and VIIRS time-series. it is also likely to see continuing degradation of the modis terra instrument and decreased performance, which will have implications for product quality and management decisions concerning the continued processing of its data. this call is also the FIRST time the support for modis terra/aqua, suomi-npp, and NOAA-20 VIIRS instruments, science algorithms, and data products have been combined. the land discipline team will be using data from three instruments and generating products in multiple data streams from modaps and the land VIIRS SIPS. we anticipate an increase in the number of land-focused science data analysis studies (section 2.1), using these data and their NEAR-REAL time applications using the LANCE system (section 2.3.1). AS a result, the ldlt coordination will have an expanded role. to support this role, we propose to continue the current ldlt model, combining key elements of the previous land teams, consisting of PI rom n, co-i justice, co- i devadiga. since 2013, this ldlt has represented the interests of the land science community involved in instrument calibration, science, and NEAR-REAL time applications, comprising a group of around 50 investigators and technical staff. the ldlt have also maintained active science leadership roles (AS pis and/or co-is) in the brdf/albedo/nbar (wang et AL., 2018), the snow & ice (hall et AL., 2019), active fires & burned area (csiszar et AL., 2014 giglio et AL., 2018), surface reflectance (vermote et AL., 2014), and black marble product suites (rom n et AL., 2018), which are widely used in support of NASA earth science decadal survey objectives and priorities for addressing global environmental, socioeconomic, and climate studies. the ldlt will continue to oversee the production, quality assessment, evaluation, and dissemination of the standard suite of land continuity products for modis and VIIRS and provide overall coordination of the land discipline team."
2025,MD,MD-07,Morgan State University,80NSSC23K0928 Modification P00004,NSSC - NASA Shared Services Center,"BALTIMORE, MD (District 07)",05/06/2025,04/20/2026,"Grant, Grant For Research","Historically Black Colleges and Universities - Educational Institution, Historically Black College Or University, Minority Institution, State Controlled Institution of Higher Learning, State Government, US Government Entity","$47,319",$0,[None Indicated],,,,"Global chemistry climate models (ccms) show a large spread in their simulated distributions of key tropospheric constituents, including the hydroxyl radical (oh), the atmosphere s primary oxidant. ccms are one of the primary tools for investigating chemistry climate feedbacks such AS the 2-way interaction of methane lifetime, which is largely controlled BY oh, with climate. understanding the causes of inter-model spread in oh is therefore vital to reducing uncertainties in chemistry-climate feedbacks on methane lifetime AS well AS in the simulation of the many atmospheric constituents that are influenced BY oh. while oh itself is too short-lived to undergo significant transport, its distribution is strongly related to that of its chemical drivers, such AS ozone, water vapor, carbon monoxide (co), and nitrogen dioxide (no2), which undergo transport and for which space-based observational constraints are available. we propose a comprehensive approach to identify how differences in key model dynamical processes manifest in differences in the simulated distributions of the chemical drivers of oh and, subsequently, oh itself. we will investigate how inter-model differences in dynamics impact simulated oh. while recent work has focused primarily on the impact of differences in chemical processes, we focus on dynamics because of its important role in setting the distribution of the chemical drivers of oh. we propose to re-cast the oh sensitivities in terms of the DYNAMIC and meteorological drivers of oh sources and sinks. we will employ statistical analyses, including a Machine Learning technique, to identify relationships between meteorology, idealized TRACERS, and simulated oh across the models in a recent model intercomparison. we will also use sensitivity studies with a single model to quantify the role of specific processes identified in the statistical analysis. a key deliverable of the proposed work will be a description of novel, process-based diagnostics, based on satellite observations and idealized TRACERS, that may be used to identify the potential contribution of a dynamical process to inter-model differences in the distributions of oh and its chemical drivers. we will take advantage of long-term satellite data records, including recent multi-satellite datasets, to develop diagnostics for assessing the credibility of the simulated chemical drivers of oh. we propose to use observations from NASA satellites including EOS aura (tes, mls, omi), aqua (AIRS), and terra (mopitt) for this work. our proposed work aims to address the following questions:   how DO differences in simulated transport impact the simulated spatial distributions of the chemical drivers of oh and, subsequently, oh?   how DO differences in the simulation of interannual variability related to enso and other climate indices manifest in the variability of the drivers of oh and oh itself?   what does comparison of simulated outgoing longwave radiation (olr), cloud cover, no2, co, ozone, and water vapor with satellite observations indicate about the credibility of simulated oh variability? it directly addresses the aura/acmap research issues of tropospheric air quality and oxidation efficiency and chemistry/climate interactions."
2025,NJ,NJ-08,Terra Research Inc,80NSSC25K7095 Modification 0 (Base Record),NSSC - NASA Shared Services Center,"HOBOKEN, NJ (District 08)",10/24/2024,06/30/2028,"Grant, Grant For Research","Small Business ONLY - Corporate Entity Not Tax Exempt, For Profit Organization","$4,928","$82,463",[None Indicated],,,,Improving representation of the cryosphere in GISS gcm
2025,NY,NY-20,"Research Foundation For The State University Of New York, The",80NSSC22K0319 Modification P00003,NSSC - NASA Shared Services Center,"ALBANY, NY (District 20)",12/13/2024,12/06/2025,"Grant, Grant For Research","Non-Profit Institutions - Corporate Entity Tax Exempt, Nonprofit Organization",$0,$0,[None Indicated],,,,"Recent recognition that land-atmosphere interactions constitute one of the greatest sources of climate uncertainty at 7-30 day timescales has pushed land-atmosphere interactions research to the forefront of earth system model development. climate modelprojected warming and drying trends in many midlatitude land regions underscore the pressing need to better understand the potential contributing role of land atmosphere interactions to these trends. for example, it is critical to understand the sensitivity of land  atmosphere coupling to potential future changes in: landcover and growing season length, temperature and humidity, precipitation and evaporation, and atmospheric circulations. however, limited long-term observational data records of land atmosphere coupling across diverse climate zones limits the extent to which climate model coupled process parameterization may be constrained. we propose to demonstrate that the long-term, integrated multi-satellite, multi-sensor satellite records of NASA s terra, aqua, suomi npp, and NOAA-20 CAN address this data gap through their use in quantification and process attribution of historical land atmosphere coupling variability and trends. the proposed project will address the following specific questions: 1. what is the regional frequency and subseasonal to interannual variability of locally-forced weather events across midlatitudes? 2. to what extent is the frequency of locally-forced weather explained BY vegetation and seasonality? 3. to what extent is land atmosphere coupling strength explained BY weather regime sequencing? 4. how has locally-forced weather contributed to hydroclimate and the evolution of past droughts? 5. how well DO conclusions based on temporally coarse but spatially extensive satellite-based data compare with conclusions supported only BY regional in situ surface-based point observations? the project design is two-pronged with a regional in situ data track and a global satellite data track. the satellite track begins with production of a FIRST-of-its-kind Atmospheric Infrared Sounder (AIRS)-era (2002-2019) 1x1 degree daily reanalysis of midlatitude land-atmosphere coupling, which is subsequently used in a series of increasingly finer time resolution studies, from all-season (year 1) to seasonal (year 2), to 3 7 day synoptic event (year 3) bases. BY contrast, the in situ studies cover all three analysis time scales for a given land-atmosphere coupling hot spot during each project year. in these hotspots, modeling studies have indicated an outsized impact of soil moisture realism on subseasonal temperature and precipitation prediction. the diverse ecosystems and hydroclimates of the hot spots affects land atmosphere coupling variability, and potentially, its detectability from the coarse satellite sensors. BY design, the hot spots are studied in order of decreasing data availability: u.s. GREAT plains, eastern u.s. forests, and south american pampas. accordingly, the in situ data track serves AS a key source of project risk mitigation to the extent that it helps to define minimum satellite data requirements (i.e., observations and temporal sampling) for detecting land-atmosphere coupling variability in different regions. pending the success of our AIRS-era analyses, we will pursue an extension of the satellite track studies back to 1983 using hirs (high-resolution infrared radiation sounder) and other complimentary sensor records. the novel interdisciplinary approaches and datasets of this work will pave the way for accelerated application of NASA satellite data in studies of land atmosphere interaction, refinement of coupled land atmospheric process representation in models, and ultimately, improved weather and climate prediction."
2025,NY,NY-19,Cornell University,80NSSC22K1838 Modification P00005,NSSC - NASA Shared Services Center,"ITHACA, NY (District 19)",02/25/2025,08/28/2025,"Grant, Grant For Research","Educational - 1862 Land Grant College, Corporate Entity Tax Exempt, Educational Institution, Nonprofit Organization, Private University Or College, Veterinary College","$45,549",$0,[None Indicated],,,,"Firstly, we will analyze the response in NASA satellite observations, including TRMM/GPM measurements of precipitation, SMAP/ amsr-e/aquarius retrievals of soil moisture, and terra/modis observations of snow cover and snowpack. where possible we will use merged datasets extending back to 2000 to identify any stratospheric signals the record INCLUDES 14 ssws. on this basis we will assess the reliability of longer-term reconstructions from several modern reanalysis products. secondly, we will exploit a new database of s2s forecasts generated BY the snapsi project, LED BY PI hitchcock. targeting three recent stratospheric events, this model intercomparison project will produce ensemble forecasts from 11 s2s models with a more complete set of output data than is available from existing subx and s2s databases. the experimental design INCLUDES a nudging component that has successfully isolated ssw responses in previous studies. the database will enable us to identify determinants of subseasonal skill in these CASE studies. thirdly we will carry out new s2s experiments using the geos-s2s forecast system. this will allow us to explicitly test hypothesized mechanisms and evaluate the skill of the geos-s2s model relative to other s2s models. the work proposed here will exploit NASA satellite observations to make novel and substantial contributions to our understanding of the potential skill in subseasonal forecasts of precipitation, snowpack and soil moisture arising from ssws. the use of a multimodel database of s2s forecasts, validated BY recent and novel observations from NASA satellites will allow us to quantify the mechanisms underlying this skill and identify processes that lead to predictability in land surface variables. finally, the use of targeted experiments with geos-s2s will allow us to verify, evaluate, and validate these mechanisms in the NASA subseasonal modeling system. the project team is uniquely positioned to successfully carry out this research, combining expertise on atmospheric dynamics, hydrometeorology and subseasonal prediction. the project will benefit the scientific community through a better understanding of how forecasts of opportunities from ssw events cascade into land surface variables, and the general public BY describing pathways BY which these forecast opportunities CAN result in actionable information on subseasonal time scales."
2025,OR,OR-04,Oregon State University,80NSSC22K0358 Modification P00003,NSSC - NASA Shared Services Center,"CORVALLIS, OR (District 04)",10/29/2024,12/16/2025,"Grant, Grant For Research","Educational - 1862 Land Grant College, Educational Institution, School Of Forestry, State Controlled Institution of Higher Learning, State Government, US Government Entity, Veterinary College",$0,$0,[None Indicated],,,,"The research project proposed here is responsive to sub-element 2.1 science data analysis of the ROSES-2020 the science of terra, aqua, suomi npp, and JPSS series satellites solicitation. the project s ultimate objective is to use ocean color products from the modis sensor on aqua and the VIIRS"
2025,OR,OR-06,A-Terra Llc,80NSSC23CA071 Modification P00002,NSSC - NASA Shared Services Center,"KEIZER, OR (District 06)",04/22/2025,06/05/2025,"Definitive Contract, Firm Fixed Price","Small Disadvantaged Business,Woman Owned Small Business,Small Business Innovative Research,Small Business - For Profit Organization, Limited Liability Corporation, Self Certified Small Disadvantaged Business, Sole Proprietorship, Women Owned, Women Owned Small Business",$0,$0,541715,,,,SBIR phase II high purity oxygen separation from a pyrolysis gas mixture BY rapid solid oxide iontransport
2025,RI,RI-01,Brown University,80NSSC22K0620 Modification P00005,NSSC - NASA Shared Services Center,"PROVIDENCE, RI (District 01)",05/13/2025,02/08/2026,"Grant, Grant For Research","Educational - Corporate Entity Tax Exempt, Educational Institution, Nonprofit Organization, Private University Or College",$0,$0,[None Indicated],,,,20-tasnpp20-0202 a new sea ice drift product for terra and aqua modis remote sensing imagery
2025,WI,WI-02,University Of Wisconsin System,80NSSC19K0134 Modification P00007,NSSC - NASA Shared Services Center,"MADISON, WI (District 02)",10/28/2024,10/25/2025,"Grant, Grant For Research","Educational - 1862 Land Grant College, Educational Institution, State Controlled Institution of Higher Learning, State Government, US Government Entity",$0,$0,[None Indicated],,,,"The launch of terra heralded a revolution in earth observations. using the 15+ years of the EOS era, our understanding of earth s systems has taken a giant leap forward. for many of our EOS data records, the visible-infrared observing suite and other sensors (VIIRS) on suomi-npp and JPSS satellites will provide long-term continuity. while the EOS and follow-on missions will continue to contribute scientifically, the only  once-or-twice-a-day  snapshots limits our understanding of these systems. in particular, our atmosphere is driven BY the daily SOLAR cycle. how DO we observe diurnal information, while also keeping the global perspective provided BY our EOS legacy? this need runs across many EOS-era data products, but is especially pertinent for aerosols. the international global climate observing system (gcos) has defined six requirements AS necessary for developing a climate data record (CDR). a dataset that JOINS EOS and JPSS may be able to meet requirements of record length, spatial resolution, accuracy and precision, but would still be insufficient. there is an additional requirement of frequent temporal observation that cannot be met BY EOS-legacy polar orbiters alone. even if we CAN extend the current data set indefinitely, without increasing the frequency of observation, we CAN never produce an aerosol CDR. with the advent of the third generation of geostationary satellites (GEO), e.g. advanced himawari imagers (ahi) on himawari-8 (h-8 in 2015) and on h-9 (2017), the advanced baseline imager (abi) on GOES-r/16 (2016), we are poised to bring diurnal perspective to understanding of the global aerosol system. however, GEO alone, BY definition, CAN only produce a regional data set. therefore, our goal is to produce a global, diurnal data set from fusion of GEO and polar-orbiting observations. to maintain consistency across the several GEO and polar-orbiting sensors, we will apply a single aerosol-retrieving algorithm. this is the dark target (dt) algorithm, modis  benchmark aerosol product that has been proven on VIIRS and already shows promise on ahi. we propose 3 tiers of products: a level 2 (l2) of dt applied to GEO full disk imagery at sensor native resolution, a l2g of fused GEO and polar orbiting products on a global grid every 30 minutes, and a level 3 that will resolve monthly mean diurnal statistics across the GLOBE. the data sets will be archived and publicly available in netcdf format, but they will also be ingested and available through the giovanni visualization and analysis web site, and enhance the air quality forecasting eidea tool. this proposal brings together a team of aerosol product developers, data experts, air quality scientists and collaborators from the modeling/assimilation and aerosol transport communities, with the purpose of extending the dt aerosol record, not in terms of time series length, but in terms of temporal frequency in order to construct a true aerosol CDR. at the SAME time, we produce a new product from a well-validated mature product that will give researchers and applied scientists across many sub-disciplines the next giant leap forward in understanding the global aerosol system."
2025,WI,WI-02,University Of Wisconsin System,80NSSC21K1967 Modification P00004,NSSC - NASA Shared Services Center,"MADISON, WI (District 02)",03/28/2025,08/31/2025,"Grant, Grant For Research","Educational - 1862 Land Grant College, Educational Institution, State Controlled Institution of Higher Learning, State Government, US Government Entity","$128,659",$0,[None Indicated],,,,"20-tasnpp20-0047, the DYNAMIC habitat indices from terra, aqua, suomi npp and JPSS data for biodiversity science and conservation"
