Year,State,District,Contractor,Contract/Mod Number,NASA Center,Place of Performance,Award Date,Completion Date,Award Type,Contractor Type - Indicators,Obligations,Change in Award Value,NAICS Code,TAS Code,Solicitation ID,Solicitation POC,Description
2024,AZ,AZ-07,University Of Arizona,80NSSC19K0819 Modification P00003,NSSC - NASA Shared Services Center,"TUCSON, AZ (District 07)",09/05/2024,07/31/2025,"Grant, Grant For Research","Educational - 1862 Land Grant College, Educational Institution, State Controlled Institution of Higher Learning, State Government, US Government Entity",$0,$0,[None Indicated],,,,"Sputnik planitia is a smooth plain of nitrogen ice contained within a giant impact basin, hereafter referred to AS sputnik basin. the depth of the basin relative to that expected from scaling relationships suggests that the basin is at least partially isostatically compensated. the subsurface structure of the basin, including its state of compensation and the thickness of the nitrogen ice deposit, has important implications for the internal structure and evolution of pluto, and yet remains poorly constrained. typically, the structures of impact basins are constrained using gravity data derived from orbiting Spacecraft, which are not available for pluto. fortunately, the low-viscosity nitrogen ice deposit within sputnik basin should deform over geologically short timescales to assume a nearly equipotential surface (a  geoid ), and thus provides a direct constraint on the gravity field over the basin center. this study will use STEREO-topography data to constrain the geoid anomaly over sputnik planitia, which in turn will be used to investigate the subsurface structure and compensation of the basin. the FIRST task will generate STEREO-topography data from lorri and mvic data over sputnik basin to characterize the basin relief, and over sputnik planitia to characterize the geoid anomaly. the second task will investigate the subsurface structure and compensation of the basin, based on the topography generated in task 1. we will FIRST compare the topography of the basin to other impact basins to constrain the density of the compensating material. we will then use the topography of sputnik planitia to constrain the geoid anomaly, and invert the geoid for the best-fit basin structure and compensation state. we will use forward models of the basin, coupled with a monte carlo approach to constrain the best-fit model parameters characterizing the basin structure (depth of the compensating interface, density contrast, and degree of compensation). the proposed work relies upon analysis of STEREO-topography derived from lorri and mvic image data from the new horizons mission, and is thus relevant to the new frontiers data analysis program. the proposed work takes advantage of a fortuitous dataset   geoid data over sputnik planitia in the form of topography data over a low-viscosity material. the results of this work will shed light on the subsurface structure of sputnik planitia, with important implications for the interior structure and evolution of pluto."
2024,CO,CO-03,"Pinhead Institute, Inc, The",80NSSC19K0820 Modification P00003,NSSC - NASA Shared Services Center,"TELLURIDE, CO (District 03)",08/01/2024,08/01/2025,"Grant, Grant For Research","Non-Profit Institutions - Corporate Entity Tax Exempt, Nonprofit Organization",$0,$0,[None Indicated],,,,"We propose to determine the surface composition of triton using results from new horizons at the pluto-system. at the time of voyager 2 's encounter, ground-based observations had already identified ch4 and n2-ices on triton's surface (cruikshank and silvaggio, 1979 cruikshank et AL., 1984). other ices, such AS co, co2, h2o, and hcn have also since been identified (cruikshank et AL., 1993, 2000 burgdorf et AL., 2010). n2, ch4, co, and h2o-ices also appear on pluto (cruikshank et AL., 1976 owen et AL., 1993 grundy et AL., 2016). the distribution of these ices on triton's surface, however, remains a mystery. current earth-based observations (i.e., keck's osiris) CAN resolve triton BY several pixels, yielding spatial resolutions of a few hundred km/pix. however, voyager 2 's imaging science system (ISS) provided a much more detailed view of triton, but only in the NEAR Ultraviolet and visible range (280 to 650 nm). on july 14, 2015, NASA's new horizons successfully obtained color images and NEAR-infrared spectra of pluto and charon (stern et AL., 2015). we propose a program to compare the triton voyager 2 /ISS data and contemporaneous ground-based observations to the color and composition maps of pluto and charon from new horizons to derive high spatial resolution composition maps of triton. methodology: we will compare triton voyager 2/ISS color images and simultaneous ground-based data to color and NEAR-infrared data of pluto and charon from new horizons. ISS has five color filters, one clear (0.28 - 0.64 um) and three narrowband channels. two of the narrowband channels correlate with weak ch4-ice bands. in addition, there are also concurrent ground-based spectroscopic data sets which may be helpful. in comparison, new horizons/ralph is a dual channel instrument with mvic (multi-spectral visible imaging camera), the visible color imager, and leisa (linear etalon imaging spectral array), the NEAR-infrared spectrograph. mvic images the surface in three wideband channels, one narrow channel coincident with a ch4-ice band and two panchromatic channels (reuter et AL., 2008). leisa covers the spectral range of 1.25 to 2.50 um. these data have been used to map the surface composition of pluto and charon (grundy et AL., 2016 protopapa et AL., 2017 schmitt et AL., 2017 cook et AL., 2017 dalle ore et AL., 2017). the voyager 2 /ISS blue (0.43-0.53 um) and green (0.53-0.64 um) channels are similar to the mvic blue (0.40-0.55 um) and RED (0.54-0.70 um) channels. BY using a combination of data clustering and spectral modeling, we AIM to use the new horizons data AS a bootstrap to derive compositional information for triton. relevance to nfdap: this proposal will enhance the utilization of data obtained BY new horizons. BY understanding the distribution of ices on triton at a high spatial resolution, we advance our knowledge of triton, another outer-SOLAR system body of kuiper belt origin, determine potential seasonal changes and aid possible future"
2025,MD,MD-04,University Of Maryland,80NSSC19K1085 Modification P00009,NSSC - NASA Shared Services Center,"COLLEGE PARK, MD (District 04)",11/25/2024,05/27/2025,"Grant, Grant For Research","Educational - 1862 Land Grant College, Educational Institution, State Controlled Institution of Higher Learning, State Government, US Government Entity","$30,900",$0,[None Indicated],,,,"The experiment for cryogenic large-aperture intensity mapping (exclaim) is a high altitude balloon spectrometer designed to deepen our understanding of star formation in a cosmological context. it will map the sub-mm emission of redshifted co and cii lines in windows comprising 0 &lt; z &lt; 3.5. these lines trace the precursors of star formation but have only preliminary characterization beyond the nearby universe, which is often limited to the brightest objects or galaxies selected in other surveys. rather than detect individual galaxies, exclaim will measure the statistics of brightness fluctuations of redshifted, cumulative line emission. this approach is known AS intensity mapping, and the enduring quests daring visions roadmap establishes it AS a priority in the visionary era. exclaim is a pathfinder to future missions which use intensity mapping to probe early star formation and reionization. a blind, complete census of redshifted co and cii addresses new worlds, new horizons decadal survey priorities to understand baryons in galaxies and in the context of their dark matter halos. dr. bolatto will help analyze and interpret the results of exclaim in the context of what is known about the physics of co and [cii] emission in galaxies. upon identification of a student interested in participating in the instrumentation and data analysis, i will advise him/her and prepare an alternative project in CASE the instrument is delayed or experiences technical difficulties."
2025,VA,VA-05,Rector & Visitors Of The University Of Virginia,80NSSC19K1258 Modification P00005,NSSC - NASA Shared Services Center,"CHARLOTTESVILLE, VA (District 05)",06/26/2025,07/04/2026,"Grant, Grant For Research","Educational - Corporate Entity Tax Exempt, Educational Institution, Nonprofit Organization, State Controlled Institution of Higher Learning",$0,$0,[None Indicated],,,,"We propose to measure and map the photometric properties (albedo, photometric roughness, regolith phase function asymmetries) of surfaces in the pluto system. our working hypothesis is that body-dependent and terrain-dependent variations in physical properties such AS albedo, regolith compaction, and microphysical properties of regolith grains are photo-metrically measurable and that they are surface expressions of physical and geological processes that shaped the evolution of the bodies and their terrains. the pluto system AS it exists today is thought to be the result of a large collision (canup 2005, 2011) and many physical characteristics of the system components, e.g. bulk density and composition, contain the historical record of that violent origin. the central objective of this proposal is to characterize the photometric properties of surfaces in the pluto system and relate current state of regolith particles to the surface geological history and evolution of the system. building upon the FIRST-order disk-integrated photometric analyses of images of the small satellites of pluto from new horizons (verbiscer et AL. 2018, weaver et AL. 2016) and hst (verbiscer et AL. 2016), we will extend and refine our understanding of their differing photometric behaviors BY conducting a detailed surface-resolved analyses of images returned BY the lorri and mvic instruments. in order to derive the surface-resolved photometric parameters for pluto s small, irregularly shaped moons, accurate shape models will FIRST be constructed to determine the photometric latitude, longitude, incidence, emission, and phase angles of each pixel in the images. once surface-resolved data have been collected, we will fit them to the hapke (2012) photometric model and validate confidence limits with a rigorous error analysis on the results. using the photometric parameters derived for each satellite, we will  correct  each image to the reflectance at zero phase and use these corrected images to construct normal albedo maps of the small satellites of pluto. we will combine the results of whole-disk and surface-resolved analyses, albedo maps, and mvic data to estimate terrain-dependent bond albedos for the terrain units. these data will then be compared and analyzed in the context of published multispectral and compositional properties and photo-geological interpretations. the proposed work will enhance the scientific return of the new horizons mission BY providing a significant, not incremental, advance in the state of knowledge of the scattering properties of pluto's satellites. the photometric parameters derived for each terrain will provide critical input to NEAR-infrared spectral modeling from new horizons leisa data which cannot be performed without accurate knowledge of the surface scattering properties. AS co-i helfenstein is not a member of the new horizons science team, the proposed work broadens the scientific participation in the analysis and interpretation of new horizons data. the proposed work addresses NASA strategic goal 1.5: to ascertain the content, origin, and evolution of the SOLAR system."
2023,NV,NV-01,Board Of Regents Nevada System Of Higher Education,80NSSC20K0347 Modification P00007,NSSC - NASA Shared Services Center,"LAS VEGAS, NV (District 01)",05/22/2023,08/15/2022,"Grant, Grant For Research","Educational - 1862 Land Grant College, Educational Institution, Hispanic Servicing Institution, Nonprofit Organization, State Controlled Institution of Higher Learning","$-148,983","$-148,983",[None Indicated],,,,"Recent exploration of the SOLAR system begins to reveal more and more detailed structure of asteroids, kuiper belt objects (kbos), and comet nuclei. for example, the rosetta mission found that the nucleus of the comet 67p is irregular and appears to be two attached solid bodies. the new horizons Spacecraft found that the KBO 2014 mu69 (ultima thule) is also irregular and identified AS a contact binary. these bodies are believed to be the relic planetisimals in the formation history of the SOLAR system, and it is imperative to understand their origin. the streaming instability has been a promising mechanism to DRIVE the formation of kilometer-scale planetesimals in the early SOLAR system. with computer simulations, we are able to study the initial mass function of planetesimals resulting from this mechanism and even have some hint of their rotation and binary fraction. however, even with the best available resolution (~10^3 cells PER gas scale height), there still exists at least two orders of magnitude scale separation between the resolution and the sizes of planetesimals. it remains challenging for computer simulations to resolve and follow the process of gravitational collapse of forming planetesimals, let alone planetesimal binaries. for this purpose, therefore, we plan to employ the recently developed athena++ simulation code with our newly implemented particles module. athena++ uses the finite volume methods to evolve the gas dynamics on an eulerian grid. it is capable of adaptive mesh refinement (amr), with which we CAN resolve any region of interest in high detail. it is also capable of simulating dust-gas dynamics BY populating lagrangian solid particles. to activate self-gravity between particles, we will complete the ongoing development of the multi-grid method with amr. using these tools at hand, we will be able to simulate the streaming instability and follow the collapse of mm--CM-sized pebbles into planetesimals in its finest detail BY continually refining high-density regions. in this investigation, we propose to use the local shearing box with amr self-gravity to simulate the formation of planetesimals down to the scale of about 100 km. this will allow us to properly follow the process of gravitational collapse of the pebble clumps with much.higher resolutions than ever before. from the simulation data, we CAN obtain a significantly better statistics on the properties of the.newborn planetesimal binaries, or planetesimals in general, which will help us to answer the following key questions:.(1) how is the initial mass function of planetesimals shaped, especially toward the very low-mass end (~1km sized)?.(2) what is the distribution of the rotation periods of the newborn planetesimals?.(3) what is the fraction of planetesimal binaries and what are their properties?.(4) are the properties of the planetesimals formed BY the streaming instability consistent with those observed in the SOLAR system,.especially in the new and upcoming data from the new horizons Spacecraft?."
2023,TX,TX-20,Southwest Research Institute,80NSSC20K0819 Modification P00004,NSSC - NASA Shared Services Center,"SAN ANTONIO, TX (District 20)",02/14/2023,03/24/2024,"Grant, Grant For Research","Non-Profit Institutions - Corporate Entity Tax Exempt, Nonprofit Organization",$0,$0,[None Indicated],,,,"We propose to use our existing vt3d model of pluto s climate to address multi-disciplinary questions of (i) haze deposition, (II) interior structure, and (III) orbital dynamics. n2 dominates pluto s atmosphere, and also exists AS solid ice on its surface. because the atmosphere is supported BY vapor-pressure equilibrium, the surface pressure is very sensitive to the n2 ice temperature. this has two important effects. FIRST, pressure varies wildly over a wide range of time scales. second, latent heat of sublimation (from n2 moved BY volatile transport) is comparable to insolation and thermal emission. these two points are the essence of pluto s climate. pluto s climate is critical to understanding how pluto works, including three unsolved mysteries raised BY the new horizons flyby (table 1): (i) widespread haze apparently in contradiction to extreme surface contrasts (II) the location of the ~1000 km-wide n2 ice sheet named sputnik planitia and (III) pluto s larger-than-predicted volatile inventory. our climate models are optimized for speed, which needed to address bold questions that address: the chemistry of n2-ch4 atmospheres the geophysics of ocean worlds and the disruption of the initial kuiper belt BY giant planet migration. these topics are united BY pluto, climate studies, and the surprises revealed BY the new horizons flyby. AS the best-studied member of the kuiper belt, pluto CAN yield insights that CAN be applied elsewhere in the outer SOLAR system."
2024,TX,TX-37,University Of Texas At Austin,80NSSC21K0829 Modification P00002,NSSC - NASA Shared Services Center,"AUSTIN, TX (District 37)",07/01/2024,07/31/2025,"Grant, Grant For Research","Educational - Educational Institution, Nonprofit Organization, State Controlled Institution of Higher Learning",$0,$0,[None Indicated],,,,Comprehensive dsmc simulations of plutos upper atmosphere in light of new horizons observations
2024,TX,TX-37,University Of Texas At Austin,80NSSC21K0830 Modification P00003,NSSC - NASA Shared Services Center,"AUSTIN, TX (District 37)",08/21/2024,07/31/2025,"Grant, Grant For Research","Educational - Educational Institution, Nonprofit Organization, State Controlled Institution of Higher Learning",$0,$0,[None Indicated],,,,"The new horizons (nh) Spacecraft flew past jupiter s innermost galilean satellite io in 2007, on its way to pluto and the kuiper belt, while the nh long range reconnaissance imager (lorri) and the multispectral visual imaging camera (mvic) obtained a unique and dramatic time series of high spatial resolution images capturing the eruption of tvashtar, a pele-class volcanic plume, located at +62 deg latitude and 237 deg e longitude. during the flyby, the sun-io-nh SOLAR phase angle varied from 35 to 154 deg while io made over 2 full revolutions relative to the Spacecraft, capturing views of the plume from multiple aspects and phase angles. the plume brightness was observed to increase BY over an order of magnitude during this period. such an extreme rise in brightness has not been observed for any extraterrestrial plume before. in the past, tvashtar s eruptive mode has been, on separate occasions, characteristic of a fire fountain and a venting lava lake. although a fortuitous change in eruptive mode during the nh flyby remains a possibility, it is more likely that the changing scattering geometry explains the large change in plume brightness, with superposed sessions of irregular pulsing that characterize the eruptive mode. post-voyager observations of the plume have generally indicated a regular plume appearance. however, the observations of the behavior and duration of io s volcanic eruptions are sparse, so the processes that control the volcanic eruptions are poorly understood. there is thus a need to learn more about the volcanic processes of io s pele-type plumes. the data collected for tvashtar during the nh flyby provide an excellent opportunity to DO so a pele class (explosive) plume. characterizing the structure of the dust embedded in the plume may help to characterize or constrain the eruptive process of its formation. aggregates tend to be strongly forward scattering. if they dominate the dust in io s plume, they would result in a smooth, monotonic rise to the brightness of the plume during the flyby, AS the sun-io-Spacecraft scattering angle gradually decreases. meanwhile, fluctuations in the brightness would be attributable to vent activity. the flyby would thus help to characterize the volcanic activity through documenting the unsteady fluctuations observed against the overall secular brightness rise. for the FIRST time with an extraterrestrial volcano, the unique time series collected BY the unprecedented flyby observations would help to disentangle the particle aggregate and scattering properties from the accompanying vent activity. furthermore, fixing the scattering properties would also help to constrain the simulation of the gaseous plume structure. to address these motivations, we propose to investigate tvashtar s brightening during the nh flyby with the following objectives: 1) examine the change in the size and shape of the tvashtar plume during the jupiter flyby to characterize its short-term volcanic variability and any significant vent elongation. 2) characterize the structure of the aggregate dust particles in tvashtar s plume, AS constrained BY the secular change in the plume brightness during the nh flyby. 3) compare the structure of the tvashtar plume aggregates to those of terrestrial volcanoes. this proposal aligns with the objectives of NASA s nfdap data analysis program BY extending the scientific yield of the new horizons mission during the io flyby phase through broadening the participation in the science return of that phase. it does this through the proposed analysis and interpretation of calibrated data on the tvashtar eruption obtained BY the lorri and mvic cameras during the new horizons flyby of io."
2025,VA,VA-11,"Computational Physics, Inc.",80NSSC21K0831 Modification P00004,NSSC - NASA Shared Services Center,"SPRINGFIELD, VA (District 11)",03/24/2025,11/01/2025,"Grant, Grant For Research","Small Business ONLY - Corporate Entity Not Tax Exempt, For Profit Organization",$0,$0,[None Indicated],,,,The proposed project will explore FAR Ultraviolet (fuv) observations made BY the new horizons alice spectrometer during the encounter with the pluto-charon system.
2025,TX,TX-20,"University Of Texas At San Antonio, The",80NSSC22K1370 Modification P00003,NSSC - NASA Shared Services Center,"SAN ANTONIO, TX (District 20)",02/27/2025,08/31/2025,"Grant, Grant For Research","Educational - Educational Institution, Hispanic Servicing Institution, Minority Institution, State Controlled Institution of Higher Learning, State Government, US Government Entity",$0,$0,[None Indicated],,,,"Imagery from NASA new horizons (nh) mission revealed the presence of charon's RED-colored north polar region, which has been attributed to RED-hued refractories produced BY interplanetary medium (ipm) lyman-alpha photolysis of plutonian methane cold trapped on charon's winter pole."
2025,GA,GA-05,Georgia Tech Research Corporation,80NSSC23K0352 Modification P00002,NSSC - NASA Shared Services Center,"ATLANTA, GA (District 05)",02/05/2025,02/14/2026,"Grant, Grant For Research","Educational - Corporate Entity Tax Exempt, Educational Institution, Nonprofit Organization, State Controlled Institution of Higher Learning","$128,155",$0,[None Indicated],,,,"BY applying an established hybrid (kinetic ions, fluid electrons) model, we plan to study two important aspects of the interaction between the pluto system and the SOLAR wind: (1) we shall investigate how pluto's largest moon charon interacts with the induced magnetosphere identified around the dwarf planet BY the new horizons (nh) Spacecraft. data from nh suggest that charon mainly acts AS a plasma absorber without an appreciable atmosphere. for various relative positions of pluto and charon, we will investigate the deformation of charon's wake when exposed to the non-uniform plasma flow in pluto's SOLAR wind interaction region. since the gyroradii of pick-up ions from pluto's ionosphere exceed the radius of the dwarf planet BY several orders of magnitude (and are even larger than the distance between pluto and charon), pluto's induced magnetosphere possesses pronounced asymmetries, with dense plasma populations of plutogenic origin confined to characteristic sectors of the magnetosphere. therefore, charon encounters a wealth of different plasma environments along its orbit, the interaction of which with the moon is yet to be explored. we will also investigate a possible feedback of charon on the structure of pluto's induced magnetosphere. while the interactions of a plasma-absorbing moon with a super- or submagnetosonic plasma flow have been modeled before (e.g., at earth, jupiter, and saturn), such studies usually apply a ``local'' approach, i.e., the incident plasma flow is assumed to be spatially homogeneous and any large-scale feedback of the moon's plasma interaction on the magnetosphere of its parent planet is neglected. the pluto-charon system provides a unique opportunity to study the influence of deviations from this ``ideal'' picture on the moon's plasma interaction process. (2) BY combining the electromagnetic field output from the hybrid model with an existing tracing tool for energetic particles, we will study the interaction of pluto's induced magnetosphere with energetic heliospheric ions. although the gyroradii of energetic ions exceed the radius of pluto BY more than two orders of magnitude, nh observations found the interaction of these ions with the dwarf planet's induced magnetosphere to be surprisingly strong: a broad and extended depletion region was identified at pluto's wakeside. for various energies of the incident heliospheric ions, we shall systematically analyze the deflection mechanisms that lead to the formation of such a pronounced rarefaction region downstream of pluto. in addition, nh identified periodic variations in the intensity of the energetic ion flux at pluto's wakeside. we shall investigate whether these observed periodicities CAN be explained through particle deflection in the field of bi-ion WAVES downstream of pluto, generated BY the overlapping flows of SOLAR wind and newly generated ionospheric pick-up ions. this effort will result in the FIRST comprehensive model of the interconnection between pluto's thermal and energetic plasma environments. the impact of this project would be a substantial improvement in our understanding of the interaction between the pluto-charon system and the SOLAR wind. for the FIRST time, we will rigorously constrain the contribution of charon to the plasma and magnetic field perturbations within pluto's magnetosphere. this effort will drastically enhance our understanding of fundamental physics in a unique type of magnetosphere that is occupied BY two bodies of comparable size and, most importantly, that is heavily affected BY ion kinetic effects. besides, we will provide a comprehensive picture of the interconnection between pluto's thermal and energetic plasma environments. this will reveal the mechanisms that LED to several surprising observations BY the nh Spacecraft, namely the strong deflection of energetic heliospheric ions around pluto, and the quasi-periodic patterns seen in energetic ion intensities downstream of pluto."
2024,MD,MD-03,Universities Space Research Association,80NSSC23K0659 Modification P00001,NSSC - NASA Shared Services Center,"COLUMBIA, MD (District 03)",06/05/2024,06/30/2026,"Grant, Grant For Research","Non-Profit Institutions - Corporate Entity Tax Exempt, Nonprofit Organization","$110,274",$0,[None Indicated],,,,"Crustal deformation, tectonism, and cryovolcanism on pluto new constraints from integrated analysis of new horizons data and mechanical modeling"
2024,MD,MD-07,The Johns Hopkins University,80NSSC24K0695 Modification 0 (Base Record),NSSC - NASA Shared Services Center,"BALTIMORE, MD (District 07)",03/04/2024,02/28/2026,"Grant, Grant For Research","Educational - Corporate Entity Tax Exempt, Educational Institution, Nonprofit Organization, Private University Or College","$112,693","$112,693",[None Indicated],,,,The icy galilean satellites AS seen from new horizons
2025,TX,TX-20,Southwest Research Institute I,HQTR0200204DNASW02008 Modification 109,MSFC - Marshall Space Flight Center,"SAN ANTONIO, TX (District 20)",05/07/2025,09/30/2029,"Definitive Contract, Cost Plus Fixed Fee",Non-Profit Institutions - Nonprofit Organization,"$500,000",$0,541611,,,,"The discovery, new frontiers and lunar quest program office this is funding for new horizons"
2023,TX,TX-20,Southwest Research Institute,NNX17AG16G Modification P00006,NSSC - NASA Shared Services Center,"SAN ANTONIO, TX (District 20)",10/19/2022,04/30/2020,"Grant, Grant For Research","Non-Profit Institutions - Corporate Entity Tax Exempt, Nonprofit Organization","$-1,019","$-1,019",[None Indicated],80-0120,,,"NEAR infrared spectra of sizable objects in the kuiper belt we propose to study the surface composition of dozens of sizable objects in the kuiper belt (aka sizable kbos, including moons and dwarf planets), with the goal of understanding how KBO diversity reflects their origin and evolution (brown et AL. 2011, apj 739, l60 schaller&brown apj 659, l61 johnson et AL. 2015, apj 809, 43). this is timely because of new or improved instrumentation (IRTF, dct, keck), and new insights from new horizons about processes that affect KBO surfaces, including: 1) pluto's low escape rate (gladstone et AL. 2016, science 351, aad8866), which moves the theoretical line between volatile-retaining and volatile-free kbos, 2) multi-season effects of sublimation, such AS the ""bladed terrains"" (moore et AL., science 351, 1284), 3) the effect of latitude and altitude control on cold traps, surface chemistry, and volatile migration, AS seen in the RED cap on charon, and the latitudinal sorting of composition on pluto (grundy et AL. 2016, science 351, aad9189), and 4) alternative processes that CAN raise albedo, including the convective overturning of the informally named sputnik planum, (moore et AL. 2016) or the precipitation of bright haze particles (gladstone at AL. 2016). surface processes CAN be probed with NEAR- and mid-infrared (1-2.5 and 3-5 m) reflectance spectra, via three objectives: 1) deepen our understanding of the kbos visited BY Spacecraft, 2) investigate the nature of other select kbos, and 3) explore a collection of kbos to refine models of KBO evolution. methodology for the 3 sizable kbos visited BY Spacecraft (triton, pluto, and charon), we will extend Spacecraft spectral range, spectral resolution, and temporal coverage. we propose:   1-5 m spectra in order to identify the still-unknown reddening agent on charon and to further understand the temperature and microphysics of ices on pluto and triton [keck, lbt].   0.8-2.5 m spectra to continue a ~15-year record of the secular changes on pluto and triton [IRTF]. for select kbos, we propose to obtain high enough signal-to-noise (SNR~20) and spectral resolution (~400) on 1-2 kbos/year to search for and characterize the volatile ices: ch4, n2, and co the ""bedrock"" h2o (crystalline vs. amorphous) and co2 nh3 or its hydrate and photochemical products such AS ch3oh, non-methane hydrocarbons (c2h2, c2h4, c2h6), and tholins.   1.0 - 2.5 m spectra at r~400 [gemini/gnirs, keck/nires, vlt/xshooter]. for the collection of kbos, we propose to obtain high enough SNR(~20) and spectral resolution (~100) on 4-14 kbos/year to search for broad absorption features due to ch4 and h2o and to quantify spectral slopes due to photolysis products and methanol (ch3oh). examples of kbos that fit our criteria are those that have not had NEAR-infrared spectra published previously, are large enough to have undergone differentiation, or small enough to probe a transition to redder colors that indicates unique surface processes.   0.8 - 2.5 m spectra at r~100 [IRTF, dct]. relevance to ROSES/SSO understanding the origin and evolution of sizable kbos relates to all three of the 2013-2022 decadal survey themes: building new worlds, workings of SOLAR systems, and planetary habitats. the proposed work is exclusively ground-based observations of bodies in our SOLAR system, and falls under the scope of SSO. the objectives cannot be met BY current missions: voyager and new horizons are FAR past their targets, and no other Spacecraft CAN measure kbos at sufficient resolution and SNR in the NEAR-infrared. the AO states ""ground-based observations that complement NASA missions returning significant amounts of data within the next three years are especially encouraged."" the proposed observations will complement data being returned BY the new horizons PRIME (pluto-system) mission, and, if approved, the extended mission."
