Year,State,District,Contractor,Contract,Mod Number,NASA Center,Place of Performance,Award Date,Completion Date,Award Type,Contractor Type - Indicators,Obligations,Change in Award Value,NAICS Code,TAS Code,Solicitation ID,Solicitation POC,Description
2024,CA,CA-28,California Institute Of Technology,80NM0018F0627,Modification P00015,NOJMO - NASA Office of JPL Management and Oversight,"PASADENA, CA (District 28)",03/12/2024,09/26/2021,"Delivery Order, Cost Plus Fixed Fee","Educational - Corporate Entity Tax Exempt, Educational Institution, Nonprofit Organization, Private University Or College",$0,$0,541715,80-0120,,,Chandra program support (92-9889)
2024,CA,CA-28,California Institute Of Technology,NNN13D913T,Modification 29,NOJMO - NASA Office of JPL Management and Oversight,"PASADENA, CA (District 28)",03/12/2024,09/26/2021,"Delivery Order, Cost Plus Fixed Fee","Government - Federal Government, Federally Funded Research And Development Corp, US Government Entity",$0,$0,541712,80-0120,,,Chandra program support
2025,CA,CA-28,California Institute Of Technology,80NM0021F0061,Modification P00013,NOJMO - NASA Office of JPL Management and Oversight,"PASADENA, CA (District 28)",09/05/2025,09/23/2027,"Delivery Order, Cost Plus Fixed Fee","Educational - Corporate Entity Tax Exempt, Educational Institution, Nonprofit Organization, Private University Or College","$71,210",$0,541715,,,,Ind support of chandra program support (91-110334)
