Year,State,District,Contractor,Contract/Mod Number,NASA Center,Place of Performance,Award Date,Completion Date,Award Type,Contractor Type - Indicators,Obligations,Change in Award Value,NAICS Code,TAS Code,Solicitation ID,Solicitation POC,Description
2023,CA,CA-04,California State University,80NSSC22K0081 Modification P00001,NSSC - NASA Shared Services Center,"ROHNERT PARK, CA (District 04)",02/13/2023,09/30/2024,"Grant, Grant For Research","Educational - Educational Institution, Hispanic Servicing Institution, State Controlled Institution of Higher Learning, State Government, US Government Entity","$100,000",$0,[None Indicated],,,,Communications and outreach for fermi gamma-ray space telescope and neil gehrels swift observatory
2023,CA,CA-12,"Regents Of The University Of California, The",80NSSC22K0913 Modification P00001,NSSC - NASA Shared Services Center,"BERKELEY, CA (District 12)",03/30/2023,04/10/2024,"Grant, Grant For Research","Educational - 1862 Land Grant College, Educational Institution, Other Not For Profit Organization",$0,$0,[None Indicated],,,,Eo14042 maintaining the fermi gbm in the interplanetary network
2023,CA,CA-16,"Leland Stanford Junior University, The",80NSSC22K0718 Modification P00001,NSSC - NASA Shared Services Center,"STANFORD, CA (District 16)",04/21/2023,02/24/2025,"Grant, Grant For Research","Educational - Corporate Entity Tax Exempt, Educational Institution, Nonprofit Organization, Private University Or College","$150,451",$0,[None Indicated],,,,"Star-forming galaxies constitute a majority of galaxies in the universe. until recently they were only observed in radio, infrared, and optical wavelengths. thanks to the fermi large area telescope mission, a dozen of such galaxies are now observed in gamma rays. through these observations, empirical relationships were established between the star formation rate and radio, infrared, and gamma ray luminosities that holds over many orders of magnitude from dwarf galaxies up to starburst systems. the basic idea of a connection between the star formation rate that CAN be scaled through the thermal infrared emission, and nonthermal radio- and gamma rays seems to be clear. massive stars both heat infrared emitting dust and end their lives AS supernovae, whose remnants accelerate cosmic rays, the electron component of which produces synchrotron emission in the magnetic field of the galaxy. gamma rays with energies &gt;100 mev are the result of electron bremsstrahlung, inverse compton scattering off of the interstellar photons, and the hadronic emission produced in inelastic interactions of cosmic ray nucleons with gas. though this framework constitutes a physical basis for the correlation, its persistence over diverse interstellar environmental conditions is still a mystery. modern galaxy evolution simulations have included some of these processes but have a number of hidden parameters that undermine the reliability of their results. moreover, their steady-state solutions are suitable for unresolved systems, but DO not allow to accurately describe spatially resolved details that are observed in the local group galaxies. the objective of this proposal is to elucidate the nature of the widely-employed empirical radio/infrared/gamma-ray correlation, and its extension to sub-galactic scales. we will DO this BY modeling the thermal and non-thermal emissions from the milky way and local group galaxies. we are proposing to develop detailed models for the electromagnetic emission due to stars and dust in star-forming regions and entire galaxies. we will simulate the cosmic-ray transport and cosmic-ray-induced emissions from these galaxies BY including all relevant processes in the interstellar medium. in the CASE of star-forming galaxies, the energy density in the radiation and magnetic fields, cosmic rays, and turbulent motions of the interstellar gas are similar, so all of these components should be included self-consistently. our proposed study will provide the critical insights for breaking the impasse that the galaxy evolution modeling efforts have to properly include cosmic rays into the current frameworks."
2023,CA,CA-12,"Eureka Scientific, Inc.",80NSSC22K0480 Modification P00001,NSSC - NASA Shared Services Center,"OAKLAND, CA (District 12)",06/09/2023,01/20/2025,"Grant, Grant For Research","Other Than Small Business - Corporate Entity Not Tax Exempt, For Profit Organization","$72,950",$0,[None Indicated],,,,Holistic view of the milky way diffuse x-ray emission: the erosita/fermi bubbles and the extended HALO
2023,CA,CA-16,The Leland Stanford Junior University,80NSSC23K1128 Modification 0 (Base Record),NSSC - NASA Shared Services Center,"STANFORD, CA (District 16)",07/07/2023,05/23/2024,"Grant, Grant For Research","Educational - Corporate Entity Tax Exempt, Educational Institution, Nonprofit Organization, Private University Or College","$75,000","$75,000",[None Indicated],,,,High-energy unknown transients: the fermi-INTEGRAL synergistic view
2023,CA,CA-12,"Regents Of The University Of California, The",80NSSC22K1587 Modification P00001,NSSC - NASA Shared Services Center,"BERKELEY, CA (District 12)",08/02/2023,07/31/2024,"Grant, Grant For Research","Educational - 1862 Land Grant College, Educational Institution, Other Not For Profit Organization",$0,$0,[None Indicated],,,,"21-fermi21-0026, a coordinated fermi-VLA view of the most extreme mass-loss events from massive stars."
2023,CA,CA-12,"Regents Of The University Of California, The",80NSSC22K1288 Modification P00001,NSSC - NASA Shared Services Center,"BERKELEY, CA (District 12)",09/07/2023,07/25/2024,"Grant, Grant For Research","Educational - 1862 Land Grant College, Educational Institution, Other Not For Profit Organization",$0,$0,[None Indicated],,,,Constraining the most extreme mass loss events from massive stars with fermi and the VLA
2023,CA,CA-12,"Eureka Scientific, Inc.",80NSSC23K1493 Modification 0 (Base Record),NSSC - NASA Shared Services Center,"OAKLAND, CA (District 12)",09/11/2023,09/30/2024,"Grant, Grant For Research","Small Disadvantaged Business,Small Business - Corporate Entity Not Tax Exempt, For Profit Organization, Self Certified Small Disadvantaged Business","$60,000","$60,000",[None Indicated],,,,Searching for highly scattered pulsars in low latitude fermi sources
2023,DE,DE-00,University Of Delaware,80NSSC23PB185 Modification 0 (Base Record),NSSC - NASA Shared Services Center,"NEWARK, DE (District 00)",05/23/2023,06/09/2023,"Purchase Order, Firm Fixed Price","Educational - 1862 Land Grant College, Corporate Entity Tax Exempt, Educational Institution, Nonprofit Organization, Private University Or College","$25,420","$25,420",611310,,80NSSC23835427Q,,Purchase of facilities rental and av rental for the 2023 fermi summer school
2023,FL,FL-08,Florida Institute Of Technology Inc,80NSSC23K1424 Modification 0 (Base Record),NSSC - NASA Shared Services Center,"MELBOURNE, FL (District 08)",09/28/2023,12/31/2024,"Grant, Grant For Research","Educational - Corporate Entity Tax Exempt, Educational Institution, Nonprofit Organization, Private University Or College","$69,391","$69,391",[None Indicated],,,,Spectral analyses of fermi-gbm terrestrial gamma-ray flashes and electron beams
2023,MA,MA-07,Massachusetts Institute Of Technology,80NSSC20K1584 Modification P00002,NSSC - NASA Shared Services Center,"CAMBRIDGE, MA (District 07)",02/16/2023,12/31/2022,"Grant, Grant For Research","Educational - 1862 Land Grant College, Corporate Entity Tax Exempt, Educational Institution, Nonprofit Organization, Private University Or College","$-27,327","$-27,327",[None Indicated],,,,Supergiant fast x-ray transients (sfxts) are most probable candidates proposed to be associated with unidentified mev-gev transients seen with fermi.
